number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
22,0.8717894944669704,2025-12-30 22:23:43.347164,2025-12-30 22:24:05.965237,0 days 00:00:22.618073,None,3.5981033214577494,4,78,1291,19.78847973623148,0.13917287696616798,2.948308258084562,0.8749792330806793,,COMPLETE
23,0.879907012356618,2025-12-30 22:24:05.967245,2025-12-30 22:24:16.956742,0 days 00:00:10.989497,None,4.72542960113279,6,79,1375,16.309477270194883,0.1449352930891792,2.7542107027719185,0.879907012356618,,PRUNED
24,0.8798720998545713,2025-12-30 22:24:16.957778,2025-12-30 22:24:23.827253,0 days 00:00:06.869475,None,4.39644575694629,5,66,1820,1.204653512435535,0.17745438300681005,4.047710095879284,0.8798720998545713,,PRUNED
25,0.8735827329988155,2025-12-30 22:24:23.829690,2025-12-30 22:24:36.935115,0 days 00:00:13.105425,None,3.5158885196669996,4,85,1570,6.143547727036574,0.2933636998959302,3.382092778975616,0.8735827329988155,,PRUNED
26,0.8761172000654911,2025-12-30 22:24:36.937529,2025-12-30 22:25:12.378591,0 days 00:00:35.441062,None,3.2754973146052784,6,56,1268,20.12948462631269,0.056892990946029,2.7758252167052104,0.8813215706291955,0.8761172000654911,PRUNED
27,0.8760552002773738,2025-12-30 22:25:12.380065,2025-12-30 22:25:36.467703,0 days 00:00:24.087638,None,4.223975381050702,5,77,837,68.91697171248384,0.12029139860438823,4.556653140098733,0.8809820766437769,0.8760552002773738,PRUNED
28,0.8790739278250232,2025-12-30 22:25:36.469811,2025-12-30 22:25:50.801714,0 days 00:00:14.331903,None,1.4090617370162988,7,92,2061,4.472749516391481,0.0691454849188208,3.8101642363330854,0.8790739278250232,,PRUNED
29,0.8763916845643401,2025-12-30 22:25:50.803677,2025-12-30 22:26:03.105743,0 days 00:00:12.302066,None,2.286814206008971,9,92,1574,10.99168217094648,0.21141123708310605,3.0080576791740277,0.8763916845643401,,PRUNED
30,0.8762457141894039,2025-12-30 22:26:03.106744,2025-12-30 22:26:21.010795,0 days 00:00:17.904051,None,3.584377946375129,5,65,1690,0.9723059997094579,0.13155269184169638,3.7716637085592106,0.8824568288854002,0.8762457141894039,PRUNED
31,0.8733819861120475,2025-12-30 22:26:21.013549,2025-12-30 22:27:42.663091,0 days 00:01:21.649542,Balanced,2.823769791423537,4,75,949,48.91993374762261,0.012305331081650727,2.0080085153209994,0.8733819861120475,,PRUNED
32,0.8744076913445887,2025-12-30 22:27:42.665208,2025-12-30 22:28:42.517732,0 days 00:00:59.852524,Balanced,2.2923755509223986,4,71,1443,23.300960383721918,0.005740469859664729,2.568247580076008,0.8744076913445887,,PRUNED
33,0.8722082037156532,2025-12-30 22:28:42.519731,2025-12-30 22:30:06.030575,0 days 00:01:23.510844,None,1.989379671025162,4,81,1231,10.698209410273247,0.02411430331527534,3.488610592823799,0.8750698250040931,,COMPLETE
34,0.8797408770020514,2025-12-30 22:30:06.033073,2025-12-30 22:30:20.845966,0 days 00:00:14.812893,None,1.7307138982379195,5,88,1474,12.580398970662438,0.08413096584646201,3.6547912593860095,0.8797408770020514,,PRUNED
35,0.8492159133592088,2025-12-30 22:30:20.846967,2025-12-30 22:30:28.442644,0 days 00:00:07.595677,None,1.1090706191695465,6,84,1240,1.752653473982444,0.0013365601999332322,3.4294118526274002,0.8492159133592088,,PRUNED
36,0.8725120628713968,2025-12-30 22:30:28.444655,2025-12-30 22:31:51.984668,0 days 00:01:23.540013,None,2.1561621947727794,4,82,1894,25.36128987613958,0.02495644444644051,4.14680126316569,0.8758974920784737,,COMPLETE
37,0.875552580635841,2025-12-30 22:31:51.987995,2025-12-30 22:32:54.449512,0 days 00:01:02.461517,None,2.110316853821711,4,81,1919,8.196155213559427,0.023019597386616256,4.304536680530069,0.8808327956005433,0.875552580635841,PRUNED
38,0.8754442314915585,2025-12-30 22:32:54.451517,2025-12-30 22:33:35.871735,0 days 00:00:41.420218,None,1.5876153179049926,6,82,1823,3.806837223351566,0.04202038133319973,3.983944321454483,0.8813889878745269,0.8754442314915585,PRUNED
39,0.852049243482197,2025-12-30 22:33:35.872735,2025-12-30 22:34:33.431664,0 days 00:00:57.558929,None,0.93316538400759,5,96,2040,31.11972562216739,0.004466480995558077,4.596640672244087,0.852049243482197,,PRUNED
40,0.8721311554352745,2025-12-30 22:34:33.432667,2025-12-30 22:36:09.235596,0 days 00:01:35.802929,None,2.4606911313304254,7,88,2420,62.749891301953554,0.02624180157705043,4.664734993206621,0.8756103668461248,,COMPLETE
41,0.8752449894540166,2025-12-30 22:36:09.237805,2025-12-30 22:37:36.277781,0 days 00:01:27.039976,None,2.465458821164173,7,89,2316,63.79391478044655,0.028389915548646102,4.909694535477958,0.8808640964644471,0.8752449894540166,PRUNED
42,0.8762086948984407,2025-12-30 22:37:36.278782,2025-12-30 22:39:10.372314,0 days 00:01:34.093532,None,2.02203671021543,7,82,2529,30.085566264684676,0.02302091800082826,4.6024583588193915,0.8818368310042279,0.8762086948984407,PRUNED
43,0.8751288150937582,2025-12-30 22:39:10.373317,2025-12-30 22:40:08.295072,0 days 00:00:57.921755,None,2.467599882319082,8,95,2254,53.21534448239973,0.04781768776073438,4.000060958230509,0.8810759792354884,0.8751288150937582,PRUNED
44,0.8805631266192178,2025-12-30 22:40:08.297171,2025-12-30 22:40:53.768908,0 days 00:00:45.471737,None,2.8592148545752885,6,53,2610,11.90231857522862,0.016905553735187522,4.3615802896132045,0.8805631266192178,,PRUNED
45,0.8755008138224615,2025-12-30 22:40:53.769918,2025-12-30 22:42:01.934170,0 days 00:01:08.164252,None,1.621065691551844,4,75,2721,94.34216875954756,0.03100700615098504,3.6449553883639263,0.8817814525527058,0.8755008138224615,PRUNED
46,0.8455079648659842,2025-12-30 22:42:01.935170,2025-12-30 22:42:29.725971,0 days 00:00:27.790801,None,1.2034450658089937,8,88,1646,26.168567824951268,0.0018324930324828416,4.700594498839467,0.8455079648659842,,PRUNED
47,0.8525726300430506,2025-12-30 22:42:29.726971,2025-12-30 22:43:21.434571,0 days 00:00:51.707600,None,1.9151059400868202,5,59,2418,5.493908980741404,0.007051735165508405,4.971500798559381,0.8525726300430506,,PRUNED
48,0.871698360797835,2025-12-30 22:43:21.435572,2025-12-30 22:44:40.653743,0 days 00:01:19.218171,None,2.891947405833144,9,83,2931,0.16019552922958863,0.01386698328953607,3.153528264281475,0.871698360797835,,PRUNED
49,0.8647820737544665,2025-12-30 22:44:40.655780,2025-12-30 22:44:56.296120,0 days 00:00:15.640340,None,2.5571653453171486,7,69,1968,0.015677071514894687,0.2131953752149336,4.211732135663548,0.8647820737544665,,PRUNED
50,0.8700993080101318,2025-12-30 22:44:56.298187,2025-12-30 22:46:37.414604,0 days 00:01:41.116417,None,2.1842829049962464,4,77,2147,14.27412256155249,0.010226979823293712,2.342676444727628,0.8813745413219559,0.8700993080101318,PRUNED
51,0.8754159403261068,2025-12-30 22:46:37.415869,2025-12-30 22:47:00.982338,0 days 00:00:23.566469,None,3.7805097710649966,4,77,1191,39.417564884973984,0.09779532424332697,3.482137018628447,0.8817019965135653,0.8754159403261068,PRUNED
52,0.8733292561951632,2025-12-30 22:47:00.984493,2025-12-30 22:47:21.470125,0 days 00:00:20.485632,None,3.1875928744410693,4,73,1472,22.33539182839693,0.1757897747713551,3.2750347753083324,0.8764657231462666,,COMPLETE
53,0.8726950525372962,2025-12-30 22:47:21.472132,2025-12-30 22:47:52.576917,0 days 00:00:31.104785,None,3.2748381871744017,4,74,1824,8.387272325745602,0.07278673884224823,3.8733958007408082,0.8758607737573557,,COMPLETE
54,0.8739174114667103,2025-12-30 22:47:52.578030,2025-12-30 22:48:08.232176,0 days 00:00:15.654146,None,3.3458276051129268,4,68,1843,2.822043430883842,0.17214635241933554,3.2619217438051127,0.8739174114667103,,PRUNED
55,0.8721080409511609,2025-12-30 22:48:08.234182,2025-12-30 22:48:39.756029,0 days 00:00:31.521847,None,3.071459473139084,4,74,1548,7.514093370444251,0.07209024309288155,3.8266331210646425,0.875027689225761,,COMPLETE
56,0.8752410768460286,2025-12-30 22:48:39.758439,2025-12-30 22:48:53.241758,0 days 00:00:13.483319,None,3.9115100279133483,5,72,1722,15.669028998130011,0.23095152900595084,0.1038267258251575,0.8811939594148184,0.8752410768460286,PRUNED
57,0.878730822201462,2025-12-30 22:48:53.243068,2025-12-30 22:49:03.810248,0 days 00:00:10.567180,Balanced,3.3596031038997762,4,64,1442,9.24059662163071,0.11148544705280619,3.592954445523337,0.878730822201462,,PRUNED
58,0.880465010449673,2025-12-30 22:49:03.812577,2025-12-30 22:49:10.513285,0 days 00:00:06.700708,None,2.690862789057937,5,73,1803,5.230828923406058,0.2995348654966296,4.0981041695148805,0.880465010449673,,PRUNED
59,0.875819239918714,2025-12-30 22:49:10.514288,2025-12-30 22:49:24.926494,0 days 00:00:14.412206,None,3.025578652979156,4,51,1509,25.02216967102457,0.1632813067521962,3.26376836936938,0.882157062919552,0.875819239918714,PRUNED
60,0.8724316437287515,2025-12-30 22:49:24.928533,2025-12-30 22:50:00.098415,0 days 00:00:35.169882,None,3.1845186187546446,5,80,1362,3.3011408257710353,0.06923204874047074,3.0373007074381912,0.875718114050717,,COMPLETE
61,0.8722226502682243,2025-12-30 22:50:00.100474,2025-12-30 22:50:36.225143,0 days 00:00:36.124669,None,4.143043275534055,5,79,1337,1.6455005930968323,0.05576027041549477,3.115972776350782,0.8755297069276035,,COMPLETE
62,0.8726589361558685,2025-12-30 22:50:36.226144,2025-12-30 22:51:13.008611,0 days 00:00:36.782467,None,4.965566300403131,5,80,1360,0.6396120001235676,0.053719327283849296,2.6158419453851356,0.8760118606196607,,COMPLETE
63,0.8808111257716866,2025-12-30 22:51:13.009779,2025-12-30 22:51:27.735252,0 days 00:00:14.725473,None,4.2232698149712915,5,79,1379,0.5905958425297204,0.05455906506848949,2.6132350518187883,0.8808111257716866,,PRUNED
64,0.8803018847935589,2025-12-30 22:51:27.737317,2025-12-30 22:51:41.299560,0 days 00:00:13.562243,None,4.946256250407006,6,85,1345,1.6181299214736966,0.07054890464598601,2.9919040036761357,0.8803018847935589,,PRUNED
65,0.8730388804884861,2025-12-30 22:51:41.300560,2025-12-30 22:52:28.444106,0 days 00:00:47.143546,None,4.4442147231101,5,80,1007,0.3342613957082794,0.03754312909262536,2.7445198774497577,0.8760798798046826,,COMPLETE
66,0.8724899114907879,2025-12-30 22:52:28.446102,2025-12-30 22:53:04.456552,0 days 00:00:36.010450,Balanced,4.588620094566728,6,76,988,0.41011235485343445,0.04507608442350552,2.730382884968585,0.8724899114907879,,PRUNED
67,0.8734944284462252,2025-12-30 22:53:04.458622,2025-12-30 22:53:49.075173,0 days 00:00:44.616551,None,4.513777882044049,5,80,675,0.22073027508945353,0.036044172387696576,2.0605995056834105,0.8761503067484663,,COMPLETE
68,0.8731871984282151,2025-12-30 22:53:49.077179,2025-12-30 22:54:53.369767,0 days 00:01:04.292588,None,4.475620272746386,5,84,530,0.19277475347603942,0.019050534046598816,1.7826500569137127,0.8763670050370314,,COMPLETE
69,0.8736465987999731,2025-12-30 22:54:53.371267,2025-12-30 22:55:31.208231,0 days 00:00:37.836964,None,4.465549597345563,5,84,676,0.17987234347165648,0.03911875620399447,1.4424981247514155,0.8767064990224499,,COMPLETE
70,0.8751197859984012,2025-12-30 22:55:31.209482,2025-12-30 22:56:04.513247,0 days 00:00:33.303765,None,4.517073614330662,6,87,528,0.13784512192076043,0.033711439678572666,1.3018563160032497,0.8751197859984012,,PRUNED
71,0.8755333185657463,2025-12-30 22:56:04.514250,2025-12-30 22:56:39.281919,0 days 00:00:34.767669,None,4.945784430082483,5,86,706,0.26097191075652204,0.038064064619418046,1.7787158876737768,0.8811169111344396,0.8755333185657463,PRUNED
72,0.8724292359699899,2025-12-30 22:56:39.284136,2025-12-30 22:57:54.273953,0 days 00:01:14.989817,None,4.752616630696527,5,84,788,0.10688730213601,0.018594460539818742,2.3568931344680975,0.8755435515404841,,COMPLETE
73,0.8803295740193199,2025-12-30 22:57:54.276127,2025-12-30 22:58:12.597489,0 days 00:00:18.321362,None,4.370425811662659,5,80,636,0.044950269830084454,0.036605403629357394,1.9978977079828715,0.8803295740193199,,PRUNED
74,0.8808556693087807,2025-12-30 22:58:12.598489,2025-12-30 22:58:22.779378,0 days 00:00:10.180889,None,4.5957257062536945,6,78,723,0.3091094004695111,0.0856182670040603,0.921890253317452,0.8808556693087807,,PRUNED
75,0.8759065211738305,2025-12-30 22:58:22.780697,2025-12-30 22:58:46.843101,0 days 00:00:24.062404,None,4.103368630212731,5,83,529,0.6316007754893682,0.06131237439046413,1.6343364121853305,0.8814828904662384,0.8759065211738305,PRUNED
76,0.8731342277354548,2025-12-30 22:58:46.844275,2025-12-30 22:59:21.087929,0 days 00:00:34.243654,None,3.91471990578595,5,71,939,0.06671567980429847,0.046945739791349014,2.176212060787678,0.8766571399678323,,COMPLETE
77,0.8791846847280678,2025-12-30 22:59:21.089266,2025-12-30 22:59:38.103512,0 days 00:00:17.014246,Balanced,3.9691435694074566,6,73,903,0.04301837168834337,0.04524107822766924,2.1359825563750388,0.8791846847280678,,PRUNED
78,0.8733109572285734,2025-12-30 22:59:38.104517,2025-12-30 23:00:23.769805,0 days 00:00:45.665288,None,4.372514137899098,5,71,1008,0.07445095992343431,0.030272105342729363,1.8458526826248642,0.8758535504810702,,COMPLETE
79,0.8757241334476216,2025-12-30 23:00:23.771827,2025-12-30 23:01:05.655253,0 days 00:00:41.883426,None,4.3555558956344544,5,71,1038,0.08169608267334898,0.02938745835799912,1.4592731468333846,0.8815828124548546,0.8757241334476216,PRUNED
80,0.8808953973283509,2025-12-30 23:01:05.656551,2025-12-30 23:01:30.854882,0 days 00:00:25.198331,None,3.8049662286561254,5,63,880,0.05219352378510967,0.0213430945776545,1.8008506324342466,0.8808953973283509,,PRUNED
81,0.8807990869778776,2025-12-30 23:01:30.856121,2025-12-30 23:01:49.919649,0 days 00:00:19.063528,None,4.467500004999326,5,90,611,0.16600253659477562,0.03380550606690954,1.8986058887242587,0.8807990869778776,,PRUNED
82,0.8800635166761372,2025-12-30 23:01:49.922108,2025-12-30 23:02:08.785267,0 days 00:00:18.863159,None,4.659209548747968,6,70,740,0.07231901420289924,0.019351040716798665,1.0098972924342635,0.8800635166761372,,PRUNED
83,0.8750391260798798,2025-12-30 23:02:08.786264,2025-12-30 23:03:04.088324,0 days 00:00:55.302060,None,4.3029697996506115,4,67,663,0.024125786064008684,0.015304327424535545,2.2366190688181034,0.8750391260798798,,PRUNED
84,0.8758457252650943,2025-12-30 23:03:04.090341,2025-12-30 23:03:36.185681,0 days 00:00:32.095340,None,4.062944029354226,5,60,1119,0.2937936096709287,0.040197411808937246,1.6071642556054693,0.8812589689013879,0.8758457252650943,PRUNED
85,0.8755224836513178,2025-12-30 23:03:36.186681,2025-12-30 23:04:19.057183,0 days 00:00:42.870502,None,3.688573725276076,4,76,777,0.203731586101294,0.02828345753648923,2.4244025968508747,0.8812878620065298,0.8755224836513178,PRUNED
86,0.8749241555990022,2025-12-30 23:04:19.058286,2025-12-30 23:04:37.683803,0 days 00:00:18.625517,None,4.861035834401443,5,74,968,0.10624402377456912,0.07967187931704789,1.402351272697071,0.8749241555990022,,PRUNED
87,0.8734385684429504,2025-12-30 23:04:37.686288,2025-12-30 23:05:09.247619,0 days 00:00:31.561331,None,3.4494207575410547,5,58,562,0.44880665517288426,0.05020314142650574,2.0980945949151644,0.8815551232290935,0.8766432953549517,COMPLETE
88,0.8752762903179205,2025-12-30 23:05:09.248622,2025-12-30 23:05:38.729319,0 days 00:00:29.480697,None,4.194609023617281,6,58,584,0.39573389864782443,0.050084582031490764,2.1042269963609743,0.8752762903179205,,PRUNED
89,0.8757894439040365,2025-12-30 23:05:38.731387,2025-12-30 23:05:53.618687,0 days 00:00:14.887300,None,3.9083466657432573,5,57,832,0.8432121984720574,0.1212691581838118,1.7394252470135416,0.881127746048868,0.8757894439040365,PRUNED
90,0.8782625131222852,2025-12-30 23:05:53.620726,2025-12-30 23:06:06.780183,0 days 00:00:13.159457,Balanced,3.5478685860442947,6,54,524,0.2262911447952112,0.06249910991049097,1.9533729914618743,0.8782625131222852,,PRUNED
91,0.8751926207009467,2025-12-30 23:06:06.781183,2025-12-30 23:06:21.448696,0 days 00:00:14.667513,None,4.808249974001334,5,51,1032,0.030104344249158206,0.09707286385626163,1.16776044475064,0.8751926207009467,,PRUNED
92,0.8756958422821701,2025-12-30 23:06:21.449695,2025-12-30 23:06:45.969325,0 days 00:00:24.519630,None,4.452761717099297,4,71,677,0.11058035951835364,0.043102900642968095,0.51590987734468,0.8811373770839153,0.8756958422821701,PRUNED
93,0.8749066993479789,2025-12-30 23:06:45.971345,2025-12-30 23:07:33.466180,0 days 00:00:47.494835,None,3.414041836811555,5,73,1184,0.07982146406567565,0.02563092315431491,2.2125095227410356,0.8749066993479789,,PRUNED
94,0.8782998333830937,2025-12-30 23:07:33.467182,2025-12-30 23:07:40.679338,0 days 00:00:07.212156,None,0.5202304946609406,4,53,572,0.3387576262761235,0.1447141259459056,2.0783244524557483,0.8782998333830937,,PRUNED
95,0.872751394092323,2025-12-30 23:07:40.681382,2025-12-30 23:08:24.441054,0 days 00:00:43.759672,None,4.293654523034658,5,70,912,0.5190543784118614,0.03594560134666684,1.9081526938894395,0.8756771821517658,,COMPLETE
96,0.873406304475542,2025-12-30 23:08:24.443536,2025-12-30 23:09:18.243915,0 days 00:00:53.800379,None,4.282579700392947,5,67,929,0.48779995383683344,0.031509400816852814,1.8707192260329466,0.8819030443701785,0.8768581878244456,COMPLETE
97,0.8729974670377827,2025-12-30 23:09:18.244918,2025-12-30 23:10:24.348498,0 days 00:01:06.103580,None,4.664871389686375,5,68,827,0.7865746018038299,0.02131928125743143,2.51504658532198,0.8813131434735291,0.8761719765773228,COMPLETE
98,0.8809880960406815,2025-12-30 23:10:24.350503,2025-12-30 23:10:42.183780,0 days 00:00:17.833277,None,4.040547764077802,5,65,783,0.4895779211495894,0.029748754281646965,1.6549361493663213,0.8809880960406815,,PRUNED
99,0.8717964769673796,2025-12-30 23:10:42.185140,2025-12-30 23:10:55.928504,0 days 00:00:13.743364,None,3.670595029484929,6,62,1159,1.229751211788881,0.19598397831997352,2.798580325937403,0.8717964769673796,,PRUNED
100,0.8804162533347458,2025-12-30 23:10:55.930519,2025-12-30 23:11:13.718037,0 days 00:00:17.787518,None,4.549783475386723,5,66,1079,0.18601404434045563,0.03190357268384258,1.851629030181334,0.8804162533347458,,PRUNED
101,0.8810049503520144,2025-12-30 23:11:13.720338,2025-12-30 23:11:47.011458,0 days 00:00:33.291120,None,4.4288143395828925,5,68,851,0.24252309262836563,0.02054973309103601,2.46324475988678,0.8810049503520144,,PRUNED
102,0.8729676108291358,2025-12-30 23:11:47.013548,2025-12-30 23:13:05.832515,0 days 00:01:18.818967,None,4.713424470218859,5,69,750,0.81482811250501,0.017009943600231586,1.4595069875394693,0.8759643073841145,,COMPLETE
103,0.8809266981922548,2025-12-30 23:13:05.833518,2025-12-30 23:13:31.116825,0 days 00:00:25.283307,None,4.640156041071246,5,67,993,0.12451625644292111,0.02287554175172851,2.0564620482397675,0.8809266981922548,,PRUNED
104,0.8725842956342518,2025-12-30 23:13:31.118033,2025-12-30 23:15:14.891301,0 days 00:01:43.773268,None,3.8538030931606215,5,72,932,0.3539033955402305,0.014168975717689714,2.3329431591640786,0.8756934345234082,,COMPLETE
105,0.8755405418420319,2025-12-30 23:15:14.893420,2025-12-30 23:16:16.631343,0 days 00:01:01.737923,None,4.8425511872413045,5,81,688,0.5220431807007415,0.026275620450709098,3.3349680386785905,0.8755405418420319,,PRUNED
106,0.8749909709046432,2025-12-30 23:16:16.632348,2025-12-30 23:16:48.061905,0 days 00:00:31.429557,None,4.320443098486241,5,75,841,0.061938771162068945,0.04900149515308119,2.562673754601956,0.8749909709046432,,PRUNED
107,0.8802380791863702,2025-12-30 23:16:48.063331,2025-12-30 23:17:36.147019,0 days 00:00:48.083688,None,4.232122133347177,6,83,792,0.768066649216947,0.010457452250769888,2.2800486170024223,0.8802380791863702,,PRUNED
108,0.8706019276516648,2025-12-30 23:17:36.149617,2025-12-30 23:17:49.867682,0 days 00:00:13.718065,None,4.521325411764694,5,86,502,0.14747697076470934,0.24985783114951018,1.299723994609162,0.8706019276516648,,PRUNED
109,0.8794736157794878,2025-12-30 23:17:49.870474,2025-12-30 23:18:11.936039,0 days 00:00:22.065565,Balanced,4.1507432430483995,5,78,614,0.26543904590044687,0.038152580539932666,2.8765904597784764,0.8794736157794878,,PRUNED
110,0.8667067759147076,2025-12-30 23:18:11.937039,2025-12-30 23:18:45.297526,0 days 00:00:33.360487,None,4.721731538928535,10,84,1643,0.1969751886085139,0.04131059274694553,1.7009541245406257,0.8667067759147076,,PRUNED
111,0.8801610309059915,2025-12-30 23:18:45.298528,2025-12-30 23:19:16.467696,0 days 00:00:31.169168,None,4.665968729025929,5,71,564,0.7897691921491531,0.01658799556796532,1.6109434044908226,0.8801610309059915,,PRUNED
112,0.8804114378172222,2025-12-30 23:19:16.470177,2025-12-30 23:19:56.481782,0 days 00:00:40.011605,None,4.420227290411274,5,68,729,1.1174199696778944,0.012439916359845366,1.4867325589416938,0.8804114378172222,,PRUNED
113,0.8757879390548102,2025-12-30 23:19:56.483149,2025-12-30 23:21:05.362727,0 days 00:01:08.879578,None,3.995349842679281,5,69,645,0.4342720740312539,0.017396200870342313,2.172161588245977,0.8814202887384308,0.8757879390548102,PRUNED
114,0.8737823963941406,2025-12-30 23:21:05.364126,2025-12-30 23:22:08.479256,0 days 00:01:03.115130,None,4.752686918843849,5,70,875,0.9039048879546189,0.021404652273663238,1.3871180298782029,0.8820053741175564,0.8765806936271441,COMPLETE
115,0.8726512313278307,2025-12-30 23:22:08.481487,2025-12-30 23:23:12.088761,0 days 00:01:03.607274,None,4.568179317010143,5,72,860,1.3877222901016781,0.02649332971159943,2.0055011338522055,0.8755586000327455,,COMPLETE
116,0.873676936560372,2025-12-30 23:23:12.090099,2025-12-30 23:24:17.652261,0 days 00:01:05.562162,None,4.842527714765013,5,64,948,2.319354520860722,0.022276278537326506,1.1705820548848846,0.8816153171981393,0.8763742283133168,COMPLETE
