number,value,datetime_start,datetime_complete,duration,params_base_max_depth,params_base_max_features,params_base_min_samples_leaf,params_base_min_samples_split,params_learning_rate,params_minibatch_frac,params_n_estimators,state
141,0.8572521693906443,2026-03-01 16:22:09.600597,2026-03-01 16:22:53.004641,0 days 00:00:43.404044,4,0.7636633495859427,12,49,0.004107995534641228,0.6031244767374793,794,COMPLETE
142,0.8682775375369591,2026-03-01 16:22:53.004641,2026-03-01 16:23:01.551777,0 days 00:00:08.547136,4,0.7677164826744021,12,49,0.004404693512524239,0.6131948042028728,771,PRUNED
143,0.8686001772110448,2026-03-01 16:23:01.553215,2026-03-01 16:23:10.200255,0 days 00:00:08.647040,4,0.7292260236929586,14,46,0.004036344914571592,0.5752210228963907,895,PRUNED
144,0.8565370650383797,2026-03-01 16:23:10.201402,2026-03-01 16:23:53.358839,0 days 00:00:43.157437,4,0.7524664595857988,10,50,0.0022541451763835618,0.6010493286975698,807,COMPLETE
145,0.8572088297329314,2026-03-01 16:23:53.359842,2026-03-01 16:24:22.911770,0 days 00:00:29.551928,4,0.760806516481025,11,46,0.007475412373077229,0.7482090909324662,478,COMPLETE
146,0.85740385819264,2026-03-01 16:24:22.911770,2026-03-01 16:24:49.568179,0 days 00:00:26.656409,4,0.7605364094036209,9,49,0.00788787974139067,0.7495068354316845,388,COMPLETE
147,0.8679849948473963,2026-03-01 16:24:49.569358,2026-03-01 16:24:54.884019,0 days 00:00:05.314661,4,0.7785337158415804,11,16,0.007098080825670707,0.7337113105075098,409,PRUNED
148,0.8570241546358988,2026-03-01 16:24:54.886530,2026-03-01 16:25:19.070961,0 days 00:00:24.184431,4,0.7553497970570154,31,46,0.007697509250926043,0.7484158476512851,382,COMPLETE
149,0.8567564118615827,2026-03-01 16:25:19.072192,2026-03-01 16:25:42.379090,0 days 00:00:23.306898,4,0.7609129332788217,34,46,0.007418067107746362,0.7496922424889145,352,COMPLETE
150,0.8692249906097409,2026-03-01 16:25:42.380289,2026-03-01 16:25:47.135460,0 days 00:00:04.755171,4,0.7909354578696068,9,47,0.00642983963935701,0.7189899533844343,371,PRUNED
151,0.857398561123364,2026-03-01 16:25:47.136687,2026-03-01 16:26:12.373090,0 days 00:00:25.236403,4,0.7415096126087071,31,43,0.00888655970454113,0.7423897225957743,389,COMPLETE
152,0.857014042049099,2026-03-01 16:26:12.374284,2026-03-01 16:26:42.678281,0 days 00:00:30.303997,4,0.7642639475776354,32,43,0.005564662837213532,0.7407096213796973,478,COMPLETE
153,0.8686158276429968,2026-03-01 16:26:42.679490,2026-03-01 16:26:46.878824,0 days 00:00:04.199334,4,0.7693476386644601,31,43,0.008012985775737018,0.7398757435062828,337,PRUNED
154,0.8573109187044332,2026-03-01 16:26:46.879827,2026-03-01 16:27:09.970740,0 days 00:00:23.090913,4,0.7599175394052834,30,41,0.009519139878418913,0.7270571649585715,377,COMPLETE
155,0.8574741647484855,2026-03-01 16:27:09.972905,2026-03-01 16:27:34.491036,0 days 00:00:24.518131,4,0.7595295488821203,30,41,0.01048016347492139,0.7302732040273796,396,COMPLETE
156,0.8571871599040749,2026-03-01 16:27:34.492521,2026-03-01 16:27:57.814990,0 days 00:00:23.322469,4,0.7564549789883465,30,44,0.010340043145521543,0.7275507511088488,387,COMPLETE
157,0.8689541177490344,2026-03-01 16:27:57.816217,2026-03-01 16:28:02.463316,0 days 00:00:04.647099,4,0.7774580460375663,30,41,0.010551592335398352,0.7053072643820477,386,PRUNED
158,0.8570720690352592,2026-03-01 16:28:02.465392,2026-03-01 16:28:22.917601,0 days 00:00:20.452209,4,0.7540488564035894,29,44,0.009218495936503243,0.7198836151607818,329,COMPLETE
159,0.857112519382458,2026-03-01 16:28:22.918655,2026-03-01 16:28:41.174093,0 days 00:00:18.255438,4,0.7518621521553105,34,45,0.014053582354195295,0.7310334941595668,301,COMPLETE
160,0.8680439849370611,2026-03-01 16:28:41.175576,2026-03-01 16:28:44.951974,0 days 00:00:03.776398,4,0.7399067904999274,29,44,0.017086302625661357,0.7314827588410838,304,PRUNED
161,0.8572309811135403,2026-03-01 16:28:44.954043,2026-03-01 16:29:05.918697,0 days 00:00:20.964654,4,0.7515144490404841,36,44,0.009364907439287395,0.7497598184252559,326,COMPLETE
162,0.8570749583457735,2026-03-01 16:29:05.919730,2026-03-01 16:29:25.669913,0 days 00:00:19.750183,4,0.7550950522362058,35,44,0.0138651179658331,0.7639495707527085,322,COMPLETE
163,0.8678393254423052,2026-03-01 16:29:25.670949,2026-03-01 16:29:29.659331,0 days 00:00:03.988382,4,0.7911229135361033,36,45,0.015154318225483602,0.7288411438884825,327,PRUNED
164,0.8573114002561855,2026-03-01 16:29:29.660335,2026-03-01 16:29:47.984964,0 days 00:00:18.324629,4,0.7568534672442665,35,42,0.013022577415370145,0.690895327629085,314,COMPLETE
165,0.8562746193333398,2026-03-01 16:29:47.985968,2026-03-01 16:30:08.811418,0 days 00:00:20.825450,4,0.7667689977050924,35,41,0.01334300143111125,0.690278674287093,354,COMPLETE
166,0.8651859752867641,2026-03-01 16:30:08.812415,2026-03-01 16:30:12.713750,0 days 00:00:03.901335,4,0.7291683465252179,33,42,0.021514844482829476,0.755368641693242,301,PRUNED
167,0.8675528021496469,2026-03-01 16:30:12.714752,2026-03-01 16:30:17.338874,0 days 00:00:04.624122,4,0.7808552154950031,38,40,0.01755128553695583,0.7616768104540204,350,PRUNED
168,0.856944457820882,2026-03-01 16:30:17.338874,2026-03-01 16:30:41.093764,0 days 00:00:23.754890,4,0.7455959187837662,37,47,0.01226772174235957,0.7099670634662134,400,COMPLETE
169,0.8568505552291705,2026-03-01 16:30:41.093764,2026-03-01 16:30:58.990036,0 days 00:00:17.896272,4,0.7586557943433536,39,49,0.014680214854890766,0.6790971149475356,313,COMPLETE
170,0.8678272866484962,2026-03-01 16:30:58.991142,2026-03-01 16:31:03.629340,0 days 00:00:04.638198,4,0.8032739427510761,35,39,0.01096431034292755,0.7384283757913976,362,PRUNED
171,0.8570571409309358,2026-03-01 16:31:03.630613,2026-03-01 16:31:23.132378,0 days 00:00:19.501765,4,0.7515618318897118,28,44,0.01015045041135232,0.7176610000332015,330,COMPLETE
172,0.8693826988086409,2026-03-01 16:31:23.133376,2026-03-01 16:31:27.308846,0 days 00:00:04.175470,4,0.7722909161236782,32,45,0.00977899334332107,0.7012978095753774,336,PRUNED
173,0.8675287245620288,2026-03-01 16:31:27.309892,2026-03-01 16:31:31.892008,0 days 00:00:04.582116,4,0.7196712225763854,30,42,0.013253862440422447,0.7452216582521525,387,PRUNED
174,0.8570706243800021,2026-03-01 16:31:31.893043,2026-03-01 16:31:56.623601,0 days 00:00:24.730558,4,0.7565279857267829,33,48,0.00911643094208573,0.7286093218411961,419,COMPLETE
175,0.8574900559563134,2026-03-01 16:31:56.624963,2026-03-01 16:32:16.407071,0 days 00:00:19.782108,4,0.7355329103544208,27,43,0.011454680023637791,0.7691885050201859,322,COMPLETE
176,0.867728568539261,2026-03-01 16:32:16.408105,2026-03-01 16:32:20.063229,0 days 00:00:03.655124,4,0.7348609585297233,27,43,0.011965044497590746,0.7616436194084604,301,PRUNED
177,0.8694621548477812,2026-03-01 16:32:20.064475,2026-03-01 16:32:24.526409,0 days 00:00:04.461934,4,0.7419152677582243,25,43,0.011135823148212563,0.7684012017349332,361,PRUNED
178,0.867899519411351,2026-03-01 16:32:24.527420,2026-03-01 16:32:29.254719,0 days 00:00:04.727299,4,0.7296387508177633,35,45,0.012643814830803006,0.7696941774431466,388,PRUNED
179,0.8682101202916278,2026-03-01 16:32:29.256787,2026-03-01 16:32:34.469891,0 days 00:00:05.213104,4,0.7748819352103147,39,41,0.010230189406709986,0.7506555202717228,430,PRUNED
180,0.8688253026552764,2026-03-01 16:32:34.471065,2026-03-01 16:32:38.716251,0 days 00:00:04.245186,4,0.7136190010079801,34,46,0.009143287615159961,0.7323966441321698,349,PRUNED
181,0.8570207837736323,2026-03-01 16:32:38.717298,2026-03-01 16:32:57.242560,0 days 00:00:18.525262,4,0.7611684410926874,30,44,0.008955068960454346,0.7173759433155076,309,COMPLETE
182,0.869409184155021,2026-03-01 16:32:57.243561,2026-03-01 16:33:01.242028,0 days 00:00:03.998467,4,0.7502052279357665,28,45,0.0151439633445748,0.7495664603806528,326,PRUNED
183,0.8694621548477814,2026-03-01 16:33:01.243026,2026-03-01 16:33:05.681156,0 days 00:00:04.438130,4,0.7405973428951841,29,42,0.01147887382702457,0.7394277722729555,373,PRUNED
184,0.8609796207298399,2026-03-01 16:33:05.682546,2026-03-01 16:33:11.505685,0 days 00:00:05.823139,6,0.7872900703144958,26,39,0.009547487930158926,0.7225176406355036,411,PRUNED
185,0.8571664531787231,2026-03-01 16:33:11.506737,2026-03-01 16:33:32.020527,0 days 00:00:20.513790,4,0.7623593327282281,31,43,0.013685757209478438,0.7117872670014127,332,COMPLETE
186,0.8677959857845923,2026-03-01 16:33:32.021531,2026-03-01 16:33:37.592806,0 days 00:00:05.571275,4,0.7655219604077235,34,47,0.013922230317884305,0.710011941065013,440,PRUNED
187,0.8674107443826987,2026-03-01 16:33:37.592806,2026-03-01 16:33:42.045422,0 days 00:00:04.452616,4,0.7261617323949545,32,42,0.018458672381809597,0.6971023270385868,346,PRUNED
188,0.8669797555643307,2026-03-01 16:33:42.047863,2026-03-01 16:33:47.089123,0 days 00:00:05.041260,4,0.777308402280567,31,43,0.01612358053271621,0.7564051885644031,378,PRUNED
189,0.8570210245495083,2026-03-01 16:33:47.090156,2026-03-01 16:34:12.882438,0 days 00:00:25.792282,4,0.7473802398058081,36,49,0.01261899838576518,0.7336643321279231,411,COMPLETE
190,0.8575146150956844,2026-03-01 16:34:12.884496,2026-03-01 16:34:33.399445,0 days 00:00:20.514949,4,0.7623985946614874,32,41,0.010448177362765985,0.7438558730021599,320,COMPLETE
191,0.8573711126734791,2026-03-01 16:34:33.400813,2026-03-01 16:34:54.976450,0 days 00:00:21.575637,4,0.7636507730194192,33,41,0.010684910734743421,0.7392596009351897,334,COMPLETE
192,0.857654505879747,2026-03-01 16:34:54.977474,2026-03-01 16:34:58.766116,0 days 00:00:03.788642,4,0.7715792840263966,33,40,0.05698155081419861,0.7423392203736349,300,PRUNED
193,0.8565999075420635,2026-03-01 16:34:58.767114,2026-03-01 16:35:04.322551,0 days 00:00:05.555437,8,0.7351031211385235,32,41,0.01070024410776547,0.7274211273252197,359,PRUNED
194,0.8572873226685672,2026-03-01 16:35:04.324630,2026-03-01 16:35:29.074489,0 days 00:00:24.749859,4,0.7631687235525214,30,41,0.008522865449449088,0.7476267904984901,392,COMPLETE
195,0.8688337298109429,2026-03-01 16:35:29.075546,2026-03-01 16:35:33.276790,0 days 00:00:04.201244,4,0.7897309876230764,30,39,0.01003612145570876,0.7483190969014524,340,PRUNED
196,0.868222159085437,2026-03-01 16:35:33.278101,2026-03-01 16:35:38.008992,0 days 00:00:04.730891,4,0.7665981164981454,31,41,0.008561962961311226,0.7137993706472762,394,PRUNED
197,0.8571972724908745,2026-03-01 16:35:38.010462,2026-03-01 16:35:59.833891,0 days 00:00:21.823429,4,0.761960286060245,33,42,0.011375278588424085,0.7384758379320705,364,COMPLETE
198,0.8693104660457859,2026-03-01 16:35:59.834894,2026-03-01 16:36:04.322821,0 days 00:00:04.487927,4,0.7631331614493132,27,42,0.011772287968666117,0.750026125088859,365,PRUNED
199,0.8673096185147018,2026-03-01 16:36:04.324233,2026-03-01 16:36:09.123079,0 days 00:00:04.798846,4,0.799756913105008,32,38,0.01081528297075126,0.7392303264789688,394,PRUNED
200,0.8686013810904257,2026-03-01 16:36:09.125082,2026-03-01 16:36:13.272526,0 days 00:00:04.147444,4,0.7847691841761448,30,37,0.008530086482027905,0.7583441180956396,334,PRUNED
201,0.8569774441159191,2026-03-01 16:36:13.272526,2026-03-01 16:36:32.309370,0 days 00:00:19.036844,4,0.7426647614993418,33,40,0.00946737637216175,0.7283215722403718,322,COMPLETE
202,0.8572290549065309,2026-03-01 16:36:32.310407,2026-03-01 16:36:53.256838,0 days 00:00:20.946431,4,0.7596224002243519,34,43,0.011275290196391244,0.7368656816522497,356,COMPLETE
203,0.8684171875451454,2026-03-01 16:36:53.257873,2026-03-01 16:36:58.028336,0 days 00:00:04.770463,4,0.7774099116495427,31,43,0.011472691461255817,0.771606977745936,379,PRUNED
204,0.8574924637150755,2026-03-01 16:36:58.029337,2026-03-01 16:37:19.986213,0 days 00:00:21.956876,4,0.7644125118862156,32,40,0.010206438149766718,0.7400498201243312,367,COMPLETE
205,0.8683931099575273,2026-03-01 16:37:19.987249,2026-03-01 16:37:24.328508,0 days 00:00:04.341259,4,0.7652894672992232,32,41,0.009839867670154016,0.7388263503481011,363,PRUNED
206,0.8695921738209205,2026-03-01 16:37:24.329505,2026-03-01 16:37:29.178701,0 days 00:00:04.849196,4,0.7583009133476535,34,42,0.012354734414197148,0.7230958841603695,415,PRUNED
207,0.8573631670695651,2026-03-01 16:37:29.180746,2026-03-01 16:37:49.980163,0 days 00:00:20.799417,4,0.7393846145362873,31,42,0.010555919161262093,0.7455368116447226,346,COMPLETE
208,0.8690070884417949,2026-03-01 16:37:49.981539,2026-03-01 16:37:54.068780,0 days 00:00:04.087241,4,0.7772808123685693,29,40,0.010615926967736862,0.7090366986225078,351,PRUNED
209,0.857338367154318,2026-03-01 16:37:54.070890,2026-03-01 16:38:16.607629,0 days 00:00:22.536739,4,0.7459796949930233,31,42,0.010450137092300405,0.7427782019327221,378,COMPLETE
210,0.8684581194440966,2026-03-01 16:38:16.608631,2026-03-01 16:38:21.010910,0 days 00:00:04.402279,4,0.7293424729270513,33,43,0.0113637442766593,0.7434512077043407,374,PRUNED
211,0.8572800993922817,2026-03-01 16:38:21.011965,2026-03-01 16:38:40.932715,0 days 00:00:19.920750,4,0.7475214114454592,31,42,0.010108536318852867,0.7325016297148952,337,COMPLETE
212,0.8572651712879583,2026-03-01 16:38:40.934159,2026-03-01 16:39:01.279897,0 days 00:00:20.345738,4,0.7449513344480136,30,42,0.010496558026094551,0.7346836884895122,345,COMPLETE
213,0.8573451088788511,2026-03-01 16:39:01.280934,2026-03-01 16:39:23.021601,0 days 00:00:21.740667,4,0.7469889647449439,30,41,0.010151190898749348,0.7512136927748684,351,COMPLETE
214,0.8573576292244128,2026-03-01 16:39:23.022636,2026-03-01 16:39:44.306805,0 days 00:00:21.284169,4,0.7404178374414798,32,41,0.009941638236614548,0.7525881713696618,347,COMPLETE
215,0.8573492020687464,2026-03-01 16:39:44.306805,2026-03-01 16:40:05.063496,0 days 00:00:20.756691,4,0.7419720396813805,28,41,0.009585537495083885,0.7541032385935371,339,COMPLETE
216,0.857259633442806,2026-03-01 16:40:05.064529,2026-03-01 16:40:26.024130,0 days 00:00:20.959601,4,0.7360570463184509,30,41,0.009631873003065146,0.7510278513316698,343,COMPLETE
217,0.8680716741628224,2026-03-01 16:40:26.026319,2026-03-01 16:40:30.246516,0 days 00:00:04.220197,4,0.7193616978047779,28,41,0.009541513943414506,0.7539615032549172,342,PRUNED
218,0.8617404724985794,2026-03-01 16:40:30.247551,2026-03-01 16:40:46.304347,0 days 00:00:16.056796,4,0.7362316719745489,30,38,0.010277481261002945,0.7763916013033245,1316,PRUNED
219,0.8568380348836089,2026-03-01 16:40:46.305382,2026-03-01 16:41:06.472327,0 days 00:00:20.166945,4,0.7043214586130295,29,40,0.008959056005425937,0.7598290906486765,338,COMPLETE
220,0.8572138860263312,2026-03-01 16:41:06.473365,2026-03-01 16:41:26.141519,0 days 00:00:19.668154,4,0.7418640983893892,31,40,0.009694476001646172,0.7487912904779722,326,COMPLETE
221,0.8573706311217266,2026-03-01 16:41:26.142554,2026-03-01 16:41:45.196040,0 days 00:00:19.053486,4,0.7439120657459103,31,40,0.009865238846351768,0.749251854272852,315,COMPLETE
222,0.8680945478710597,2026-03-01 16:41:45.197116,2026-03-01 16:41:49.067532,0 days 00:00:03.870416,4,0.7240272596875702,28,39,0.010611092854595012,0.7680791902731644,315,PRUNED
223,0.8572560218046632,2026-03-01 16:41:49.068573,2026-03-01 16:42:10.413242,0 days 00:00:21.344669,4,0.7435129844759583,32,41,0.008793859223470023,0.7433729996350719,355,COMPLETE
224,0.8570776068804115,2026-03-01 16:42:10.414640,2026-03-01 16:42:29.962542,0 days 00:00:19.547902,4,0.7452452757171331,32,41,0.008577327225772296,0.7570990451037524,320,COMPLETE
225,0.8680247228669664,2026-03-01 16:42:29.963589,2026-03-01 16:42:34.072447,0 days 00:00:04.108858,4,0.7291807746281231,31,41,0.009219861655860449,0.7461175835228054,346,PRUNED
226,0.8572651712879583,2026-03-01 16:42:34.073486,2026-03-01 16:42:57.102905,0 days 00:00:23.029419,4,0.745187929217051,30,40,0.009958252921946091,0.7586548976406845,380,COMPLETE
227,0.8532145987229247,2026-03-01 16:42:57.103939,2026-03-01 16:43:03.122787,0 days 00:00:06.018848,9,0.7402826116403622,30,39,0.010212122138887681,0.7635628069075524,386,PRUNED
228,0.867841733201067,2026-03-01 16:43:03.124974,2026-03-01 16:43:07.773393,0 days 00:00:04.648419,4,0.7168288122455757,29,40,0.00824977448434639,0.7828976180204654,368,PRUNED
229,0.8666932322716722,2026-03-01 16:43:07.774696,2026-03-01 16:43:12.488559,0 days 00:00:04.713863,4,0.7314593601688736,31,38,0.012202050938705002,0.737017469344786,402,PRUNED
230,0.8571914938698463,2026-03-01 16:43:12.489563,2026-03-01 16:43:31.159236,0 days 00:00:18.669673,4,0.7434904173639135,27,42,0.010456372697143189,0.7569181204619176,302,COMPLETE
231,0.8572348335275592,2026-03-01 16:43:31.160273,2026-03-01 16:43:52.028685,0 days 00:00:20.868412,4,0.7520485776894472,29,41,0.009403138440274786,0.7482000261891234,347,COMPLETE
232,0.8571443017981142,2026-03-01 16:43:52.029686,2026-03-01 16:44:12.969402,0 days 00:00:20.939716,4,0.7492429791166832,30,41,0.008883206678983815,0.7472637030097474,348,COMPLETE
233,0.8570884417948397,2026-03-01 16:44:12.970426,2026-03-01 16:44:36.080575,0 days 00:00:23.110149,4,0.7378501257699711,29,40,0.009498768662606093,0.7691675700724127,375,COMPLETE
234,0.8572651712879583,2026-03-01 16:44:36.081610,2026-03-01 16:44:57.248588,0 days 00:00:21.166978,4,0.7492630483387851,32,42,0.010750835499696364,0.7361501084220115,357,COMPLETE
235,0.8672590555807032,2026-03-01 16:44:57.249867,2026-03-01 16:45:01.873092,0 days 00:00:04.623225,4,0.7246756389102583,32,42,0.012561846848533433,0.7346708885931502,396,PRUNED
236,0.8573422195683371,2026-03-01 16:45:01.874095,2026-03-01 16:45:23.789840,0 days 00:00:21.915745,4,0.7364868325179605,32,42,0.01088594290457873,0.740952983338031,367,COMPLETE
237,0.868176411668962,2026-03-01 16:45:23.789840,2026-03-01 16:45:28.149664,0 days 00:00:04.359824,4,0.7103853210737248,32,42,0.010950260949056122,0.7329648387329865,367,PRUNED
238,0.8613431923028768,2026-03-01 16:45:28.150667,2026-03-01 16:45:41.455990,0 days 00:00:13.305323,4,0.7333989096616755,31,40,0.010242386302305513,0.7412381924375594,1142,PRUNED
239,0.8697559014167252,2026-03-01 16:45:41.457009,2026-03-01 16:45:45.588735,0 days 00:00:04.131726,4,0.7436533447416915,33,39,0.011837228092289402,0.7587099288748161,324,PRUNED
240,0.8570937388641158,2026-03-01 16:45:45.588735,2026-03-01 16:46:09.429362,0 days 00:00:23.840627,4,0.7482545789840286,30,42,0.008044556915529744,0.7290873522522282,404,COMPLETE
241,0.869206932419027,2026-03-01 16:46:09.430366,2026-03-01 16:46:13.792515,0 days 00:00:04.362149,4,0.7705895707068616,31,41,0.010938515690198724,0.7537488297784414,357,PRUNED
242,0.8573388487060705,2026-03-01 16:46:13.794548,2026-03-01 16:46:36.529165,0 days 00:00:22.734617,4,0.7560559258520883,32,41,0.01006317477615408,0.7425296305868675,379,COMPLETE
243,0.8677020831928808,2026-03-01 16:46:36.530198,2026-03-01 16:46:40.943353,0 days 00:00:04.413155,4,0.7327845068195589,32,41,0.009769620109615787,0.7427203762101667,377,PRUNED
244,0.8569902052373569,2026-03-01 16:46:40.944388,2026-03-01 16:47:00.896175,0 days 00:00:19.951787,4,0.7509173282036389,32,39,0.00863917322666422,0.7223308275534946,340,COMPLETE
245,0.8671374637632308,2026-03-01 16:47:00.898512,2026-03-01 16:47:05.801700,0 days 00:00:04.903188,4,0.7208436654559298,30,42,0.01028081264590218,0.7431296842821319,418,PRUNED
246,0.8693393591509281,2026-03-01 16:47:05.802735,2026-03-01 16:47:10.506483,0 days 00:00:04.703748,4,0.755665107702184,33,41,0.011806860965334896,0.7531650317946379,391,PRUNED
247,0.857116371796477,2026-03-01 16:47:10.507815,2026-03-01 16:47:28.884290,0 days 00:00:18.376475,4,0.7390061611841734,31,42,0.012816424098253244,0.7662680992451126,300,COMPLETE
248,0.8685977694522831,2026-03-01 16:47:28.884290,2026-03-01 16:47:33.167178,0 days 00:00:04.282888,4,0.7764323822030069,28,40,0.010883083568094979,0.729149441054942,358,PRUNED
249,0.8685147017749997,2026-03-01 16:47:33.168576,2026-03-01 16:47:37.079413,0 days 00:00:03.910837,4,0.7681324319076621,30,43,0.00883827248156275,0.7381914801726702,325,PRUNED
250,0.8571553774884186,2026-03-01 16:47:37.080443,2026-03-01 16:47:59.948368,0 days 00:00:22.867925,4,0.7519412693550471,32,42,0.009815225205683441,0.7555193965855036,377,COMPLETE
251,0.8671940460941336,2026-03-01 16:47:59.950622,2026-03-01 16:48:04.232695,0 days 00:00:04.282073,4,0.7262111183086848,31,37,0.011699378349195984,0.7462640425031658,339,PRUNED
252,0.8566470996137955,2026-03-01 16:48:04.233831,2026-03-01 16:48:26.394068,0 days 00:00:22.160237,4,0.7447967815773542,33,40,0.007835994046302057,0.7724224619184856,356,COMPLETE
253,0.8572536140459016,2026-03-01 16:48:26.394068,2026-03-01 16:48:50.031659,0 days 00:00:23.637591,4,0.759105817177029,29,39,0.009793714543832748,0.7333348891142579,398,COMPLETE
254,0.8573703903458505,2026-03-01 16:48:50.033532,2026-03-01 16:49:09.625866,0 days 00:00:19.592334,4,0.7360525794047035,27,43,0.01112847199944152,0.7621064717612581,322,COMPLETE
255,0.8674179676589843,2026-03-01 16:49:09.627227,2026-03-01 16:49:13.537932,0 days 00:00:03.910705,4,0.715374306865303,26,35,0.010850881285732592,0.7836432627520847,319,PRUNED
256,0.8671194055725168,2026-03-01 16:49:13.538968,2026-03-01 16:49:17.449783,0 days 00:00:03.910815,4,0.7331160670155648,27,43,0.012008771019112395,0.7631085606140687,320,PRUNED
257,0.8570670127418594,2026-03-01 16:49:17.451973,2026-03-01 16:49:23.415470,0 days 00:00:05.963497,6,0.7674300542424087,25,43,0.013021630768120617,0.7541811763213943,427,PRUNED
258,0.8699653764290047,2026-03-01 16:49:23.416576,2026-03-01 16:49:27.788352,0 days 00:00:04.371776,4,0.7546797144978754,28,41,0.010521964367515815,0.7193599514816388,375,PRUNED
259,0.8696403289961572,2026-03-01 16:49:27.789696,2026-03-01 16:49:31.889576,0 days 00:00:04.099880,4,0.7025929157595611,30,40,0.009908019055253294,0.7755660190890907,339,PRUNED
260,0.8572733576677486,2026-03-01 16:49:31.890613,2026-03-01 16:49:51.234552,0 days 00:00:19.343939,4,0.737361535658884,29,42,0.011206208044652477,0.7629899117834428,317,COMPLETE
261,0.8683642168523851,2026-03-01 16:49:51.235582,2026-03-01 16:49:55.085626,0 days 00:00:03.850044,4,0.7748287363873154,28,43,0.011428919742677563,0.7635507424567878,301,PRUNED
262,0.8694356695014013,2026-03-01 16:49:55.086740,2026-03-01 16:49:58.973676,0 days 00:00:03.886936,4,0.7573845042528157,29,44,0.01322116661556036,0.7329981911910666,324,PRUNED
263,0.869466970365305,2026-03-01 16:49:58.974923,2026-03-01 16:50:02.241712,0 days 00:00:03.266789,4,0.7236765466231513,31,42,0.011069839685497431,0.6392798712401151,300,PRUNED
264,0.8697559014167253,2026-03-01 16:50:02.242381,2026-03-01 16:50:07.023573,0 days 00:00:04.781192,4,0.7406359074212482,26,43,0.012121630041437181,0.7875348745196932,382,PRUNED
265,0.868626662557425,2026-03-01 16:50:07.024873,2026-03-01 16:50:11.558102,0 days 00:00:04.533229,4,0.7669885912312219,34,42,0.010612384341470452,0.7626613415192408,361,PRUNED
266,0.8571722317997515,2026-03-01 16:50:11.558102,2026-03-01 16:50:36.398762,0 days 00:00:24.840660,4,0.7502170263172657,27,40,0.009045541817691875,0.7755581055116263,401,COMPLETE
267,0.8689083703325596,2026-03-01 16:50:36.400070,2026-03-01 16:50:40.462364,0 days 00:00:04.062294,4,0.7822275623683569,29,44,0.012750631727855797,0.7406236976920059,336,PRUNED
268,0.8683028190039583,2026-03-01 16:50:40.463805,2026-03-01 16:50:44.773785,0 days 00:00:04.309980,4,0.729914388326265,33,41,0.010074468660898209,0.7251246564300039,369,PRUNED
269,0.8569620344598434,2026-03-01 16:50:44.774821,2026-03-01 16:51:04.300808,0 days 00:00:19.525987,4,0.7598892519583691,31,42,0.008231524781274254,0.750246915917459,323,COMPLETE
270,0.8681499263225818,2026-03-01 16:51:04.301919,2026-03-01 16:51:08.519118,0 days 00:00:04.217199,4,0.7172107443206358,30,40,0.0113608491222263,0.7614160559251809,348,PRUNED
271,0.8570975912781348,2026-03-01 16:51:08.520327,2026-03-01 16:51:39.765406,0 days 00:00:31.245079,4,0.7438102689420781,32,43,0.009034628160381265,0.9874791772130922,423,COMPLETE
272,0.869163592761314,2026-03-01 16:51:39.766580,2026-03-01 16:51:44.275001,0 days 00:00:04.508421,4,0.7706294252744056,24,41,0.010094004309087471,0.6565549284785186,381,PRUNED
273,0.8682004892565804,2026-03-01 16:51:44.276003,2026-03-01 16:51:48.380113,0 days 00:00:04.104110,4,0.7910576629014192,28,39,0.014252822643823935,0.7396831507137649,300,PRUNED
274,0.8699990850516705,2026-03-01 16:51:48.381284,2026-03-01 16:51:52.641854,0 days 00:00:04.260570,4,0.7354649652426497,29,38,0.011311351619731584,0.7522464801065496,346,PRUNED
275,0.8575796245822538,2026-03-01 16:51:52.642893,2026-03-01 16:52:16.238382,0 days 00:00:23.595489,4,0.753087822898729,31,42,0.009323621216102574,0.7175485751591998,406,COMPLETE
276,0.8574809064730186,2026-03-01 16:52:16.239559,2026-03-01 16:52:40.461701,0 days 00:00:24.222142,4,0.7607764755360658,31,44,0.008459857723211596,0.7169407898140576,415,COMPLETE
277,0.8680656547659177,2026-03-01 16:52:40.462831,2026-03-01 16:52:45.604999,0 days 00:00:05.142168,4,0.7819353508399194,31,44,0.007938413415838246,0.713176510121825,439,PRUNED
278,0.8571004805886488,2026-03-01 16:52:45.605996,2026-03-01 16:53:08.783896,0 days 00:00:23.177900,4,0.7626129784103755,33,44,0.008723186399284103,0.6870756276556595,412,COMPLETE
279,0.868395517716289,2026-03-01 16:53:08.784930,2026-03-01 16:53:13.606642,0 days 00:00:04.821712,4,0.7723045507674996,31,42,0.007810848207521487,0.7188009877239163,408,PRUNED
280,0.856894376438636,2026-03-01 16:53:13.608058,2026-03-01 16:53:32.542830,0 days 00:00:18.934772,4,0.7602668750457708,29,45,0.00902697061379641,0.7044374142697777,328,COMPLETE
281,0.8686904681646136,2026-03-01 16:53:32.543865,2026-03-01 16:53:37.143734,0 days 00:00:04.599869,4,0.7270999622740659,27,43,0.007413396027884634,0.7290282511889976,393,PRUNED
282,0.8568221436757808,2026-03-01 16:53:37.144735,2026-03-01 16:53:56.157472,0 days 00:00:19.012737,4,0.7541578648776539,34,42,0.009722098456914467,0.723411999169275,325,COMPLETE
283,0.8677478306093556,2026-03-01 16:53:56.159502,2026-03-01 16:54:00.532330,0 days 00:00:04.372828,4,0.7108777826418206,31,41,0.008415646356590558,0.7146540706501929,366,PRUNED
