number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
78,0.8607679787346745,2026-03-01 13:55:28.563981,2026-03-01 13:55:31.008523,0 days 00:00:02.444542,0.6967381217266705,74,2.0947116289259142,0.0284902632580994,7,0.39362527619936183,2361,0.05696238167176673,0.015366946325406607,0.500166446345096,0.7061024084499374,0.8634553986766957,,COMPLETE
79,0.86949947510859,2026-03-01 13:55:31.010545,2026-03-01 13:55:31.740835,0 days 00:00:00.730290,0.6762420020194846,79,2.4832203297712736,0.07693243749019636,8,0.221004487445211,1465,0.00656412636710897,0.06063966046979739,0.7642497356260114,0.7164855375907269,0.86949947510859,,PRUNED
80,0.8605214242374629,2026-03-01 13:55:31.744827,2026-03-01 13:55:33.297080,0 days 00:00:01.552253,0.6348617793584591,70,1.9113819729060184,0.06113509397647103,6,0.5394179394624892,2093,0.18914191132100852,0.02853168095128981,0.888306643438477,0.7321786315428449,0.8630487884157911,,COMPLETE
81,0.8602002292186341,2026-03-01 13:55:33.299717,2026-03-01 13:55:36.029038,0 days 00:00:02.729321,0.6997528381552195,67,2.9029811784259305,0.013570030079924416,7,0.6823726979338626,1210,0.21568536434864077,0.011777676848672161,0.6559269264427159,0.6941256713222166,0.8713377989232504,0.8628591774132967,COMPLETE
82,0.8700032986295038,2026-03-01 13:55:36.031375,2026-03-01 13:55:36.636881,0 days 00:00:00.605506,0.6884351896753387,82,2.7444884855045792,0.10121591653534766,6,0.7890632535249469,1382,0.015241474925696476,0.019730369774175915,0.6095350293494146,0.7019576317231001,0.8700032986295038,,PRUNED
83,0.8711253142125184,2026-03-01 13:55:36.640416,2026-03-01 13:55:37.749396,0 days 00:00:01.108980,0.6478583696986353,60,2.217852971664361,0.02238468796791273,7,0.9715273500629141,1877,0.5695499216693292,0.013667819832049946,0.9828208202344609,0.7436433958813619,0.8711253142125184,,PRUNED
84,0.861365825235238,2026-03-01 13:55:37.754385,2026-03-01 13:55:39.864524,0 days 00:00:02.110139,0.6116468925102957,75,1.4088243962167017,0.028478752063999645,6,0.6466357794837049,993,0.03632221456080135,0.010186566392278293,0.5988003609054354,0.7264437496681108,0.8641130177885217,,COMPLETE
85,0.8608510464119579,2026-03-01 13:55:39.867516,2026-03-01 13:55:41.762437,0 days 00:00:01.894921,0.6097333279822471,75,1.1431149435640926,0.03445415830083869,6,0.43839459878301074,1005,0.03199892154097683,0.024157076885040527,0.5856361548966769,0.7278427108071233,0.8638511740231722,,COMPLETE
86,0.861384364977704,2026-03-01 13:55:41.767424,2026-03-01 13:55:43.949881,0 days 00:00:02.182457,0.6310646169314892,71,1.7017369638870177,0.029265155765158146,7,0.5432634906567555,1781,0.05630439576224799,0.018101707502476343,0.5385763230450769,0.769453010588808,0.8637900771445907,,COMPLETE
87,0.8707099758261021,2026-03-01 13:55:43.952111,2026-03-01 13:55:44.939668,0 days 00:00:00.987557,0.6174241251530311,76,1.4261848218702473,0.026316334267017915,7,0.5779519382449828,1780,0.08381817267124093,0.010185569713331205,0.5327423014588492,0.7548920052905616,0.8707099758261021,,PRUNED
88,0.862475139890784,2026-03-01 13:55:44.941916,2026-03-01 13:55:46.435261,0 days 00:00:01.493345,0.6573940124730551,64,1.675016822891903,0.028885991324790625,6,1.3244747429685084,1320,0.06212144087542784,0.017101039221903917,0.7530623191863268,0.7688768361561739,0.862475139890784,,PRUNED
89,0.8629253907792471,2026-03-01 13:55:46.440104,2026-03-01 13:55:47.685169,0 days 00:00:01.245065,0.6075524926771876,71,1.417534846528457,0.04324985322991279,6,0.4727181174319828,1659,0.11573906413153426,0.01450734766329721,0.6872905878372381,0.7813457556401691,0.8629253907792471,,PRUNED
90,0.8608840327069949,2026-03-01 13:55:47.688673,2026-03-01 13:55:49.956690,0 days 00:00:02.268017,0.6428415987187227,73,1.8024817562320057,0.02073095256758452,7,0.8002914171989352,1717,0.0485958129059018,0.03137086123685446,0.5435698959935034,0.7119944499056556,0.8712559351253478,0.8635282333792411,COMPLETE
91,0.8705354133158691,2026-03-01 13:55:49.959190,2026-03-01 13:55:50.623816,0 days 00:00:00.664626,0.6309431225429856,79,0.9652450687690971,0.03739805015865415,7,0.6245082017474475,1954,0.03749073085744229,0.021739019914923705,0.6019747586136722,0.724391585797185,0.8705354133158691,,PRUNED
92,0.8603578170295962,2026-03-01 13:55:50.625811,2026-03-01 13:55:52.517058,0 days 00:00:01.891247,0.6684157363894306,69,2.6163802086783803,0.001080553761405902,7,0.3069839901778101,1866,0.027197616554174416,0.010019512472712181,0.5700857211195395,0.7414056509939312,0.8603578170295962,,PRUNED
93,0.8606538509693638,2026-03-01 13:55:52.520578,2026-03-01 13:55:54.024422,0 days 00:00:01.503844,0.6251776604032012,72,2.1036054607841623,0.05615710420100166,7,0.3766941790523255,1555,0.035768913809205855,0.01805187027862958,0.8248801916114692,0.7590261115165678,0.8630767786113974,,COMPLETE
94,0.870529995858655,2026-03-01 13:55:54.027415,2026-03-01 13:55:55.079141,0 days 00:00:01.051726,0.650366728719479,76,2.337037330464274,0.03211358428336495,8,1.0346215121814557,1837,0.06688992089587234,0.013215810641662482,0.5281071681043374,0.771004531227785,0.870529995858655,,PRUNED
95,0.8623839460276795,2026-03-01 13:55:55.082375,2026-03-01 13:55:57.082345,0 days 00:00:01.999970,0.6001816220695637,67,1.3154500146724355,0.016579786236064428,5,0.8351555521513385,2020,0.022807410961265,0.12238201337776089,0.625487016922972,0.7501846733085362,0.8623839460276795,,PRUNED
96,0.8695945815796824,2026-03-01 13:55:57.084515,2026-03-01 13:55:57.882175,0 days 00:00:00.797660,0.6356894861256969,70,1.92459588031491,0.04758156107502312,7,0.5258465415967792,2085,0.010516091669287969,0.025869668809317438,0.6850786082514531,0.7354706843484891,0.8695945815796824,,PRUNED
97,0.8674402394275313,2026-03-01 13:55:57.884445,2026-03-01 13:55:58.656025,0 days 00:00:00.771580,0.7157469011665926,90,1.7443850740403695,0.02319626224768563,6,0.7213625316346761,2305,0.335762041717479,0.01673029667154533,3.601533541409274,0.7233882302593646,0.8674402394275313,,PRUNED
98,0.8611874103109862,2026-03-01 13:55:58.658530,2026-03-01 13:56:01.547001,0 days 00:00:02.888471,0.6598916372959921,88,2.4999952112361927,0.02653554499701084,5,1.1576517340029695,1648,0.15592960451115342,0.0123837014482578,0.5741147950012089,0.6598802892596349,0.8717886517514037,0.8634541947973149,COMPLETE
99,0.8708634704471689,2026-03-01 13:56:01.549527,2026-03-01 13:56:02.993097,0 days 00:00:01.443570,0.6648328990874319,87,3.078806782042597,0.026467703348570584,5,1.2949527275078296,1639,0.24175813270756394,0.047667640737705984,0.521474611214418,0.6676412326862854,0.8708634704471689,,PRUNED
100,0.8681360817097015,2026-03-01 13:56:02.994542,2026-03-01 13:56:04.455457,0 days 00:00:01.460915,0.6770824127023365,85,2.5315414613884473,0.012880019176401164,5,0.9179670858241683,1465,0.1501373635921795,0.012540220606991066,7.143506580485447,0.6949167112386428,0.8681360817097015,,PRUNED
101,0.8628143329063575,2026-03-01 13:56:04.459955,2026-03-01 13:56:06.095920,0 days 00:00:01.635965,0.6547245435088096,74,2.4268899556881607,0.040798618287304717,5,0.43467487554874834,1753,0.1280785719122219,0.019760196827646022,0.5672854795694089,0.7155727376725576,0.871036829078021,0.8628143329063575,PRUNED
102,0.8626644499234333,2026-03-01 13:56:06.098424,2026-03-01 13:56:08.146891,0 days 00:00:02.048467,0.6188954816900866,91,2.191069694082075,0.02990261645411314,5,1.0666611942028668,1713,0.0990842522531845,0.014881675718826778,0.6136891832487781,0.9929359330912204,0.8626644499234333,,PRUNED
103,0.8628206532731072,2026-03-01 13:56:08.149611,2026-03-01 13:56:10.132774,0 days 00:00:01.983163,0.6378773829861516,88,2.8211135801966187,0.02042892178320033,7,0.6465930581536705,1196,0.1717169182933236,0.03848192473467249,0.5009758646799435,0.7570138918548608,0.8628206532731072,,PRUNED
104,0.8606230316572123,2026-03-01 13:56:10.135370,2026-03-01 13:56:13.188692,0 days 00:00:03.053322,0.6432152973733786,83,1.5426321018466078,0.02446735009554544,5,1.6496347608306094,994,0.07759145026649382,0.06204515999006434,0.5722381200426152,0.6604768813364096,0.8630490893856363,,COMPLETE
105,0.8709760331692848,2026-03-01 13:56:13.190913,2026-03-01 13:56:14.080936,0 days 00:00:00.890023,0.6859384685335979,88,2.3115307041815525,0.035337719540817776,7,0.33100234835475,1918,0.3962772069732017,0.024990980799433574,0.660580649201688,0.7933092378293899,0.8709760331692848,,PRUNED
106,0.8708935674316918,2026-03-01 13:56:14.083151,2026-03-01 13:56:15.584009,0 days 00:00:01.500858,0.6275828074065748,72,2.081953882623496,0.010344791917409429,6,0.5122403633235431,1113,0.0445780963944325,0.012702755137485781,0.7216794736433365,0.7408326901628038,0.8708935674316918,,PRUNED
107,0.8627439059625738,2026-03-01 13:56:15.587002,2026-03-01 13:56:18.871124,0 days 00:00:03.284122,0.6127224520953827,85,2.669113795505217,0.016263202449807775,5,0.7248407144250376,1774,0.21981962745239683,0.018688490183484726,0.5341153307288792,0.748092105699294,0.8710127514904027,0.8627439059625738,PRUNED
108,0.868373245947742,2026-03-01 13:56:18.874200,2026-03-01 13:56:20.905383,0 days 00:00:02.031183,0.7466108784489638,68,1.905301574091955,0.0198150302230371,9,1.1393545736730775,953,0.05458795679871863,32.066236416336125,0.5937523553608549,0.7062062420727117,0.868373245947742,,PRUNED
109,0.8642818618716953,2026-03-01 13:56:20.907379,2026-03-01 13:56:21.580605,0 days 00:00:00.673226,0.6733852439429382,78,2.431490288074741,0.04533440573780086,6,0.22186619005726532,2795,0.015245449512514568,0.028979805398628024,7.9582750536002145,0.7283157404110442,0.8642818618716953,,PRUNED
110,0.8613138176459824,2026-03-01 13:56:21.583033,2026-03-01 13:56:23.748418,0 days 00:00:02.165385,0.7100717961955991,74,1.7224321389142483,0.03148194219888616,5,0.4490391227688894,1685,0.8776475226610102,0.011184120214219757,0.6320117068713854,0.7798438997116004,0.8720920293553949,0.8633759426375553,COMPLETE
111,0.8613350059230864,2026-03-01 13:56:23.750426,2026-03-01 13:56:26.380480,0 days 00:00:02.630054,0.7331631877276775,74,2.01124177368959,0.028232255285357007,5,0.5819444143568707,1680,0.9741273892651239,0.011721249554786553,0.6387041146385517,0.8140289120717806,0.863254952759773,,COMPLETE
112,0.8613263379915441,2026-03-01 13:56:26.382522,2026-03-01 13:56:28.583986,0 days 00:00:02.201464,0.7321368569392018,74,1.6461534701041733,0.032237324621287755,5,0.5750969707329374,1562,0.9088028436967152,0.010160938023361241,0.7554378448804606,0.8231895114866626,0.8718777388255916,0.8634740588071002,COMPLETE
113,0.8628907792470457,2026-03-01 13:56:28.586979,2026-03-01 13:56:30.250495,0 days 00:00:01.663516,0.7263197129986547,76,1.6737048557217835,0.03234546867586491,5,0.5721752724519791,1546,2.2438908958176103,0.010051870314589933,0.5542135423423442,0.8155314267236689,0.8717043801947395,0.8628907792470457,PRUNED
114,0.8609271315888318,2026-03-01 13:56:30.251969,2026-03-01 13:56:32.897124,0 days 00:00:02.645155,0.7359969240023769,73,1.4972279236979962,0.02755614994437612,5,0.48123581958079564,1686,0.8157274071403321,0.01244386485940177,0.7632738877198092,0.8370716858683528,0.8632757196790939,,COMPLETE
115,0.8611782608276911,2026-03-01 13:56:32.901151,2026-03-01 13:56:35.320874,0 days 00:00:02.419723,0.711107406162508,74,2.0123656443499587,0.02420345986010698,5,0.2927164279885356,1507,1.4002120968324878,0.015960281265416522,0.6948057776935922,0.8479973938151786,0.8718043021833557,0.863173389931716,COMPLETE
116,0.8612095616915949,2026-03-01 13:56:35.324172,2026-03-01 13:56:37.459985,0 days 00:00:02.135813,0.7084353056635114,70,1.7315162104929551,0.030907909432389125,5,0.9055020708904785,1633,1.295880064865014,0.011697320197767494,0.6413069715266658,0.8256591516460524,0.8631902442430488,,COMPLETE
117,0.8617127832728183,2026-03-01 13:56:37.462266,2026-03-01 13:56:39.779851,0 days 00:00:02.317585,0.7057953231765776,70,1.7245479709194649,0.031197902870965702,5,0.8872184429508662,1611,1.0974981732515225,0.015849019843611537,0.6293973431431291,0.8236321244736735,0.8722900675135556,0.8637608830696035,COMPLETE
118,0.8614975296395103,2026-03-01 13:56:39.782846,2026-03-01 13:56:42.055047,0 days 00:00:02.272201,0.7072077228045082,70,1.7540004660362276,0.03608512567145969,5,0.8946343668026715,1816,1.2270877276990073,0.015079076064819842,0.6260429205924003,0.8222693812565305,0.8634921169978138,,COMPLETE
119,0.8708851402760256,2026-03-01 13:56:42.061713,2026-03-01 13:56:42.739821,0 days 00:00:00.678108,0.7347405143090978,71,1.2542149331957941,0.0545478190041767,5,0.7480173846428051,1806,1.0203783386156082,0.015068938504907188,0.8598411281837987,0.8130204914394805,0.8708851402760256,,PRUNED
120,0.8630755747320165,2026-03-01 13:56:42.743814,2026-03-01 13:56:44.355391,0 days 00:00:01.611577,0.7509094959829413,75,1.3695726893394877,0.03666414205871055,5,0.6177091361367208,1725,1.6745548240362729,0.018340704257591614,0.7958185639642538,0.8250826924599731,0.8719331172771139,0.8630755747320165,PRUNED
121,0.8628627890514393,2026-03-01 13:56:44.360887,2026-03-01 13:56:46.027359,0 days 00:00:01.666472,0.7114903112324522,70,1.716165558507939,0.031539346273398945,5,0.8842958066642674,1587,2.128667376998722,0.011569863916379408,0.6471822228013835,0.8603314638571361,0.8716255260952894,0.8628627890514393,PRUNED
122,0.8610561874584661,2026-03-01 13:56:46.030858,2026-03-01 13:56:48.331491,0 days 00:00:02.300633,0.7044585826901154,72,1.8659547486747634,0.04788165188797885,5,0.9429747422273249,1843,1.2160377840118073,0.010465159851292228,0.6178339765625503,0.8255752276316183,0.8714094297464148,0.8631261376660149,COMPLETE
123,0.8609264092612033,2026-03-01 13:56:48.334635,2026-03-01 13:56:50.482420,0 days 00:00:02.147785,0.7244456906737679,74,1.6266775879816113,0.041776275136715786,5,0.5573571367540177,1406,0.8938173155822509,0.014790434155645479,0.7407109921776633,0.798965296727209,0.8632871565332126,,COMPLETE
124,0.8627583525151449,2026-03-01 13:56:50.484416,2026-03-01 13:56:51.217570,0 days 00:00:00.733154,0.6938635653630578,70,1.8169285269816478,0.18327809145901242,5,0.7842027842468994,1617,4.313979050919111,0.011806535527240218,0.6679896464716674,0.8457979454727699,0.8627583525151449,,PRUNED
125,0.8620269957912376,2026-03-01 13:56:51.220190,2026-03-01 13:56:53.516825,0 days 00:00:02.296635,0.7046513541069143,67,2.0319352392583947,0.029430724568247926,5,0.6809591390592244,1752,0.7092056548400009,17.717710230166073,0.6990084302513333,0.8061342165032663,0.8620269957912376,,PRUNED
126,0.8611657404821296,2026-03-01 13:56:53.518331,2026-03-01 13:56:55.950013,0 days 00:00:02.431682,0.759113486086306,72,1.9457665675476368,0.03688486971570967,5,0.460716867205605,1673,1.1477618850274316,0.016950966143942026,0.625357129664806,0.8333549096209197,0.8723502614826015,0.8632829429553794,COMPLETE
127,0.8621889175679711,2026-03-01 13:56:55.953885,2026-03-01 13:56:58.759111,0 days 00:00:02.805226,0.7301068093257592,77,1.7488517916959327,0.03403852275083452,4,1.4378015947939813,1593,1.86321004736047,0.01012530633422419,0.5361879128018098,0.8253077027076782,0.8713251581897508,0.8621889175679711,PRUNED
128,0.86267979938554,2026-03-01 13:56:58.762107,2026-03-01 13:57:01.396528,0 days 00:00:02.634421,0.7421777630826389,69,1.593276101380693,0.02326152739489778,6,0.4060540782858985,1787,1.5926637731490982,0.013734520642942415,0.5940194354158431,0.8195286199374665,0.8717711955003804,0.86267979938554,PRUNED
129,0.8628263717001666,2026-03-01 13:57:01.399027,2026-03-01 13:57:03.205228,0 days 00:00:01.806201,0.6934984110483849,71,1.1534361694571065,0.0428060718179521,5,0.5386831550041402,1499,0.9850479038703979,0.021757113149526608,0.6446545825777787,0.8570264734221416,0.871674885149907,0.8628263717001666,PRUNED
130,0.8626596344059096,2026-03-01 13:57:03.207371,2026-03-01 13:57:04.986593,0 days 00:00:01.779222,0.7080067490428821,74,1.465880626578398,0.029063325293797113,6,0.9976962477284961,1911,1.345295189430895,0.015082045122039615,0.5568279874991834,0.780168021202493,0.8626596344059096,,PRUNED
131,0.8626512072502432,2026-03-01 13:57:04.989093,2026-03-01 13:57:07.324528,0 days 00:00:02.335435,0.7182279120435421,66,2.2174734499536246,0.021035083179139824,5,0.04056118090637927,1956,0.8098220657865258,0.019092297547374234,0.5185756929144408,0.8093792313742896,0.8626512072502432,,PRUNED
132,0.8613424699752483,2026-03-01 13:57:07.326558,2026-03-01 13:57:09.764312,0 days 00:00:02.437754,0.682806309048674,73,1.5768800453306395,0.03156754034509598,5,0.8550199319241178,1692,0.638270394217228,0.012112377149700435,0.5097747806778663,0.7875699785082404,0.8632266615943216,,COMPLETE
133,0.8615675954194797,2026-03-01 13:57:09.766386,2026-03-01 13:57:11.804393,0 days 00:00:02.038007,0.68509028297857,75,1.8681343204258163,0.03279838744273241,5,0.8356381891713551,1686,0.47254000501068094,0.012028187619021528,0.5006715322085198,0.8186215162541474,0.871872923308068,0.8636922619448912,COMPLETE
134,0.861329227302058,2026-03-01 13:57:11.810885,2026-03-01 13:57:13.725570,0 days 00:00:01.914685,0.6861284198991051,76,1.8583055668678425,0.03845664032063872,5,0.6370677135346045,1728,0.4811209815475231,0.013399571487949478,0.5360666794393217,0.7951028832896891,0.8715984388092188,0.8633657096628173,COMPLETE
135,0.8614084425653225,2026-03-01 13:57:13.726902,2026-03-01 13:57:16.348801,0 days 00:00:02.621899,0.6842909739757748,76,1.8789213984573048,0.02611530366465037,5,0.7806485477798969,1843,0.5100233847694008,0.016672212811554447,0.5010950200435027,0.7882608765039004,0.8633109331509857,,COMPLETE
136,0.8703572391674933,2026-03-01 13:57:16.350799,2026-03-01 13:57:17.475456,0 days 00:00:01.124657,0.687117771123838,76,1.8447914167081836,0.05023942763330087,5,0.8092060235522286,1830,0.49587706131552833,0.017214356249901242,0.5224770183619192,0.7902933213250212,0.8703572391674933,,PRUNED
137,0.8614101279964558,2026-03-01 13:57:17.478448,2026-03-01 13:57:19.664331,0 days 00:00:02.185883,0.6980466879466071,78,1.951317452573933,0.0404594369064954,5,0.596107989596648,1685,0.6058028964904846,0.023980916214636838,0.5898598449086615,0.8024934738200998,0.8634207871444944,,COMPLETE
138,0.8614450404985025,2026-03-01 13:57:19.666492,2026-03-01 13:57:21.958600,0 days 00:00:02.292108,0.6978727373629254,78,1.6334012260050372,0.033549054712299735,5,0.4963086478447789,1680,0.6086341860825113,0.023657501606714836,0.599228960875378,0.797110974095762,0.8722473297955332,0.8636239417900242,COMPLETE
139,0.8629133519854378,2026-03-01 13:57:21.960917,2026-03-01 13:57:23.995793,0 days 00:00:02.034876,0.6826414431402006,78,1.584074502326556,0.026567851619086237,4,0.5809972086436417,1715,0.6078917036165378,0.02377972966735408,0.6028068215501048,0.8061048507768551,0.8714569829819611,0.8629133519854378,PRUNED
140,0.8609675819360307,2026-03-01 13:57:23.996843,2026-03-01 13:57:26.348399,0 days 00:00:02.351556,0.6731505400737878,79,1.3547630798859542,0.03390026662974208,5,0.7552626586959484,1558,0.483843960193147,0.03490752271858715,0.5012439420596214,0.7975580545989485,0.8716195066983848,0.863137875489979,COMPLETE
141,0.8612020976394333,2026-03-01 13:57:26.350763,2026-03-01 13:57:28.788648,0 days 00:00:02.437885,0.6990888035867225,80,1.923247068737897,0.039211331032307915,5,0.34317447982183374,1677,0.6349205321418734,0.020304828079811175,0.5495398646408183,0.7868304366521983,0.8714184588417718,0.8632341858404524,COMPLETE
142,0.8612138956573663,2026-03-01 13:57:28.791742,2026-03-01 13:57:30.955178,0 days 00:00:02.163436,0.6920774843591359,77,1.6472778609676195,0.034024893572496696,5,0.4718548546288658,1782,0.38123832502261235,0.02667156282248548,0.5892077645864059,0.7993759536845382,0.8633630009342104,,COMPLETE
143,0.8629771575926265,2026-03-01 13:57:30.957173,2026-03-01 13:57:33.283529,0 days 00:00:02.326356,0.7186524079999875,75,1.4717201777454467,0.025449925901974875,5,0.42348515606975196,1684,0.8173077175107092,0.015019093964877637,0.5315075270961473,0.8173437314856423,0.871719428687001,0.8629771575926265,PRUNED
144,0.8579440388708575,2026-03-01 13:57:33.285955,2026-03-01 13:57:36.135633,0 days 00:00:02.849678,0.7146425264664107,73,1.7944124173656721,0.02916727741890716,5,0.6051513053679187,1576,0.6683020202699822,59.19598515194942,0.5766688327252921,0.7735439558990025,0.8579440388708575,,PRUNED
145,0.8710897997707814,2026-03-01 13:57:36.137629,2026-03-01 13:57:36.882596,0 days 00:00:00.744967,0.690064357060259,76,1.9589741483655518,0.05805525884931362,5,0.5321459081960678,1748,0.9416332589106364,0.017426369241223823,0.6927950992573546,0.8385716346051805,0.8710897997707814,,PRUNED
146,0.8701844824763318,2026-03-01 13:57:36.886585,2026-03-01 13:57:37.771078,0 days 00:00:00.884493,0.7016704023175082,78,1.716549925615084,0.04610167476643878,5,1.1267531543635319,1841,0.43798030912036845,0.012967445398011616,0.5007842722052136,0.782879676250345,0.8701844824763318,,PRUNED
147,0.8692394371623119,2026-03-01 13:57:37.773482,2026-03-01 13:57:38.711645,0 days 00:00:00.938163,0.6769886977613954,75,1.5240806534693399,0.022637903091554244,5,0.7975166636544389,1629,0.530346087700867,0.010053315538790679,2.0830452571934006,0.7926383243880103,0.8692394371623119,,PRUNED
148,0.861628270940278,2026-03-01 13:57:38.713818,2026-03-01 13:57:40.746422,0 days 00:00:02.032604,0.7256564068145782,73,1.8463922518328217,0.039583119801702156,5,0.8793761430172752,1801,0.70317819754042,0.021077586777582473,0.6293294756696851,0.8041122196817738,0.8726391925340216,0.8637897761747455,COMPLETE
149,0.8615160693819763,2026-03-01 13:57:40.749425,2026-03-01 13:57:42.894341,0 days 00:00:02.144916,0.7220740276261571,81,2.028539077035509,0.0375608879678065,5,0.993220397291079,1801,0.7198194211730944,0.031167538262615452,0.5499213402906057,0.8117369295745942,0.863363903843746,,COMPLETE
150,0.8619574717569898,2026-03-01 13:57:42.896778,2026-03-01 13:57:44.596421,0 days 00:00:01.699643,0.740031200177366,80,2.017756117512602,0.040391613707896824,5,1.2932838983901034,1980,3.1644065304502376,0.022364648314731905,2.9169500567586955,0.8132023853952375,0.8619574717569898,,PRUNED
151,0.8615317198139284,2026-03-01 13:57:44.598416,2026-03-01 13:57:46.565326,0 days 00:00:01.966910,0.7231538876601789,82,1.8726363814735318,0.03761208123620091,5,0.9012323167263421,1795,0.7219780031069833,0.030426478218235988,0.554822411287207,0.8137195691752093,0.8718247681328313,0.86339520470765,COMPLETE
152,0.8631095843245273,2026-03-01 13:57:46.567712,2026-03-01 13:57:48.194441,0 days 00:00:01.626729,0.7229535967900168,80,1.8548609175817696,0.050425917349030715,5,1.0116871219902275,1775,0.7361182082578474,0.03088659255660299,0.5536259547715977,0.8049422621983956,0.8716285357937418,0.8631095843245273,PRUNED
153,0.8617344531016748,2026-03-01 13:57:48.198430,2026-03-01 13:57:50.481040,0 days 00:00:02.282610,0.7343710007620318,81,1.900532950110759,0.03804271742367851,5,0.8550677004284479,1882,0.5937389228845611,0.02701369582950574,0.614403211770591,0.8184449366358705,0.8637482423361038,,COMPLETE
154,0.8631017591085515,2026-03-01 13:57:50.483372,2026-03-01 13:57:52.226790,0 days 00:00:01.743418,0.7477075394774491,81,2.054275768234159,0.03554021220980118,5,0.9004503487343596,1870,0.6221476649028411,0.04049646767774667,0.6095588748515405,0.8312041621999073,0.8716387687684797,0.8631017591085515,PRUNED
155,0.8704992969344415,2026-03-01 13:57:52.229314,2026-03-01 13:57:52.828444,0 days 00:00:00.599130,0.7688392242092441,79,1.8579420197133474,0.07071927821723346,5,1.4645767199157844,1807,0.32858242094732176,0.029135581818988267,0.5699785413229369,0.8004542967999123,0.8704992969344415,,PRUNED
156,0.8614122949793416,2026-03-01 13:57:52.830560,2026-03-01 13:57:55.257645,0 days 00:00:02.427085,0.7241439558493346,81,1.921098529766426,0.04281511172892614,5,1.1425409774723305,1924,0.4675266020631118,0.045909721755288437,0.6630446806077173,0.8145666857656305,0.8716724773911453,0.8633232729146402,COMPLETE
157,0.8710783629166626,2026-03-01 13:57:55.259665,2026-03-01 13:57:56.392446,0 days 00:00:01.132781,0.7239172468166333,82,1.9701524465775355,0.04452598470286819,4,1.9307007392564426,1906,1.0858163888609762,0.04479531481316778,0.6087946930937227,0.8141934032580108,0.8710783629166626,,PRUNED
158,0.8705275880998931,2026-03-01 13:57:56.395439,2026-03-01 13:57:57.191466,0 days 00:00:00.796027,0.7546807758870537,82,2.105181797296785,0.03972381017776178,5,1.1615228482688704,2002,0.0014830961419105848,0.02534786272015832,0.6639494080318993,0.8079547453239474,0.8705275880998931,,PRUNED
159,0.8696162514085389,2026-03-01 13:57:57.193840,2026-03-01 13:57:57.856696,0 days 00:00:00.662856,0.7411402361031363,81,1.7829949062444133,0.05986184131482009,5,1.707738946150313,2088,0.410055544002261,0.07270182874959916,0.7147004287522734,0.81871075001461,0.8696162514085389,,PRUNED
160,0.8612126917779854,2026-03-01 13:57:57.860202,2026-03-01 13:57:59.811763,0 days 00:00:01.951561,0.7166994506339992,77,2.251093137212116,0.04733411655022278,5,0.9758292695240386,1957,0.7641947465066037,0.05329006632966956,0.5856741997671868,0.8404652598922425,0.8714449441881518,0.8631962636399533,COMPLETE
161,0.8613123729907253,2026-03-01 13:57:59.813758,2026-03-01 13:58:01.837699,0 days 00:00:02.023941,0.7328348149579786,77,1.9270202393032625,0.038046367170204036,5,0.8476205051679434,1733,0.5073229348718133,0.02044173205026995,0.5350553696166256,0.7962935252449691,0.8632645837948204,,COMPLETE
162,0.8617014668066378,2026-03-01 13:58:01.840812,2026-03-01 13:58:04.222397,0 days 00:00:02.381585,0.6999949814674262,78,1.8742000846517355,0.027617534771872607,5,0.7150687804642807,1835,0.571409317475561,0.03671089793172744,0.5554699634316611,0.7915170136777013,0.8723231741965309,0.8636973784322602,COMPLETE
163,0.8613400622164864,2026-03-01 13:58:04.224392,2026-03-01 13:58:06.822032,0 days 00:00:02.597640,0.7016463338957118,79,1.6329410468229595,0.02708076688483552,5,0.6926119878447845,1846,0.6318248462843363,0.034871961442827094,0.6622626026857048,0.8303722917303272,0.8721835241883445,0.8635002431836349,COMPLETE
164,0.8615538711945373,2026-03-01 13:58:06.826021,2026-03-01 13:58:09.320033,0 days 00:00:02.494012,0.6998229566430965,81,1.60759182340109,0.032609680113621434,5,0.7253968284502622,1882,0.5883578246641439,0.03631024124878613,0.5715144799327743,0.8328510952825544,0.8723183586790073,0.8637684073157342,COMPLETE
165,0.861192466604386,2026-03-01 13:58:09.323497,2026-03-01 13:58:11.564875,0 days 00:00:02.241378,0.7093755326609975,82,1.4510122135682868,0.034747038218921444,5,1.053971381115578,1911,0.355589832359247,0.0403653074115317,0.5702597484807573,0.8549250615715941,0.8717164189885487,0.8634045347728521,COMPLETE
166,0.8710374310177115,2026-03-01 13:58:11.567120,2026-03-01 13:58:12.363975,0 days 00:00:00.796855,0.6980196956451468,54,1.7446618674427004,0.032330994609097476,5,0.7574893542868687,1816,0.5909941557093861,0.0329196513212821,1.2022258871721339,0.8037916462927072,0.8710374310177115,,PRUNED
167,0.8609853993508683,2026-03-01 13:58:12.365970,2026-03-01 13:58:14.567137,0 days 00:00:02.201167,0.7231573695015173,84,1.5753470272721202,0.0426800571721684,5,1.2841414812322443,1875,0.44697669464019435,0.02709945551595382,0.6121752440252725,0.7857487884630652,0.863140584218586,,COMPLETE
