number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
77,0.8741849736591192,2026-01-01 18:05:28.946849,2026-01-01 18:05:29.828736,0 days 00:00:00.881887,0.6512010548321973,96,4.221599154476392,0.08084867084211828,4,1.391441476221977,1618,0.0048064084184592255,0.02107265764615892,1.902629765796268,0.6534089034612113,0.8741849736591192,,PRUNED
78,0.8673895561055947,2026-01-01 18:05:29.830965,2026-01-01 18:05:31.618220,0 days 00:00:01.787255,0.6661708067030805,98,4.923456294652511,0.06991569483130242,4,5.310586542795917,1891,0.007397802324662023,0.0160185831260101,2.1139498886446715,0.6119649155759803,0.8780373876780538,0.8706398498521637,COMPLETE
79,0.8674586587820592,2026-01-01 18:05:31.621213,2026-01-01 18:05:33.161849,0 days 00:00:01.540636,0.6651332928836474,97,4.6297933067371675,0.1048731581758812,4,6.338037404680462,2022,0.0030243604063167648,0.01521309567120911,2.4974266552980215,0.641412069840965,0.8704950833566083,,COMPLETE
80,0.8671389686124568,2026-01-01 18:05:33.163844,2026-01-01 18:05:34.819337,0 days 00:00:01.655493,0.6954429007549011,97,4.981627923101827,0.07060317662174465,5,6.3651470626921265,2185,0.0028742144843144474,0.016062825912036116,2.1409758024822145,0.7053332629341615,0.8671389686124568,,PRUNED
81,0.874752000847531,2026-01-01 18:05:34.822330,2026-01-01 18:05:35.448739,0 days 00:00:00.626409,0.6659260974695171,97,4.872410796419894,0.10658429733008619,4,4.62044120041141,2018,0.0037032789917861297,0.01574338272100919,2.5015790674573055,0.6349551587674329,0.874752000847531,,PRUNED
82,0.8727969007329217,2026-01-01 18:05:35.451893,2026-01-01 18:05:35.974142,0 days 00:00:00.522249,0.6753540619996777,95,4.71783567425147,0.22204412372393648,4,7.484469261719492,1889,0.001803846473036805,0.03417266578150772,2.298724275148434,0.6442196169218048,0.8727969007329217,,PRUNED
83,0.8689998651655093,2026-01-01 18:05:35.976194,2026-01-01 18:05:37.225707,0 days 00:00:01.249513,0.6451193065977977,93,4.391440840777387,0.09484819972636868,4,3.412183056543916,1897,0.005201421437734165,0.026476928070264878,1.440549035436245,0.6092653256625988,0.8689998651655093,,PRUNED
84,0.8686573614816384,2026-01-01 18:05:37.228700,2026-01-01 18:05:38.052006,0 days 00:00:00.823306,0.6599865816184117,50,4.520080943601652,0.1330950625692198,4,6.259426329615054,2359,0.008968382018746026,0.013357618719425942,1.2264314765346678,0.6734127760177538,0.8686573614816384,,PRUNED
85,0.8744558465198256,2026-01-01 18:05:38.054433,2026-01-01 18:05:38.886977,0 days 00:00:00.832544,0.683023800388243,100,4.743954286137632,0.07488968832039894,4,1.0663043772271643,2030,0.0531663074596199,0.04317975723863829,3.416938967629679,0.626722033064544,0.8744558465198256,,PRUNED
86,0.8669400275447602,2026-01-01 18:05:38.888973,2026-01-01 18:05:40.163667,0 days 00:00:01.274694,0.667435923733012,98,4.251181896082515,0.11750989177345687,4,0.2365277732349136,1738,0.01639004140998786,0.01051117168156151,0.9916147889431184,0.6578241054688707,0.8782312122583813,0.8700866672766321,COMPLETE
87,0.8689270304629639,2026-01-01 18:05:40.166658,2026-01-01 18:05:44.554271,0 days 00:00:04.387613,0.7145868712367763,95,4.489106097153256,0.010521850418998599,5,4.718616214428804,1825,0.0027263810729439204,0.09696619057388571,2.5450958848125196,0.6399057280874895,0.8689270304629639,,PRUNED
88,0.8672605002359604,2026-01-01 18:05:44.556337,2026-01-01 18:05:46.883155,0 days 00:00:02.326818,0.6180366876298911,78,4.835157884019366,0.03888609677958028,4,3.7946938891515005,2162,0.09332454671050788,0.017642418244548173,2.869336054331907,0.6186493504483586,0.8772295846134583,0.8704478310909074,COMPLETE
89,0.8670760659148037,2026-01-01 18:05:46.885466,2026-01-01 18:05:49.090117,0 days 00:00:02.204651,0.6127738627523409,79,4.69386530426005,0.039396205419140684,4,3.8586551617144123,2325,0.12149774343775106,0.016639497078831316,2.960743509272376,0.6138331470684034,0.8708126065433252,,COMPLETE
90,0.8669094490084849,2026-01-01 18:05:49.093109,2026-01-01 18:05:50.653876,0 days 00:00:01.560767,0.6002055949750574,74,4.865888023632359,0.06610484929899609,5,5.261999673183808,2147,0.21729992321923436,0.02851599839243246,2.0899314005020897,0.6490157175886164,0.8779302424131521,0.8701703368936058,COMPLETE
91,0.8676777648293863,2026-01-01 18:05:50.655870,2026-01-01 18:05:52.685240,0 days 00:00:02.029370,0.6408319515597767,98,4.008441698415429,0.05248888112417115,4,3.0497280458931897,2209,0.08051370800120675,0.04142522363551321,2.2858538733270737,0.629816893894684,0.8707093738864117,,COMPLETE
92,0.8674403598154694,2026-01-01 18:05:52.687745,2026-01-01 18:05:54.848810,0 days 00:00:02.161065,0.637329509963082,91,4.328544757641024,0.04800303653638788,4,3.112173751580661,2240,0.445753987174215,0.0100387266854779,2.3192739900022774,0.6087624233255197,0.8764157621519586,0.8706220926312952,COMPLETE
93,0.8671547996263158,2026-01-01 18:05:54.851803,2026-01-01 18:05:58.360853,0 days 00:00:03.509050,0.6418916231453013,91,4.815164931151404,0.02076322573177996,4,2.9312843754308107,2248,0.843606231226928,0.014294020896641618,2.6823768860789827,0.6093163109065387,0.8701170652310003,,COMPLETE
94,0.8673659600697287,2026-01-01 18:05:58.362849,2026-01-01 18:06:00.700776,0 days 00:00:02.337927,0.6236603031579318,88,4.456152549455758,0.03713365743908357,4,2.261544937251447,2301,0.0880958808103936,0.03944641056516724,2.9536581535422703,0.6314626480740706,0.8778387475802024,0.8703497149213626,COMPLETE
95,0.8695151255405419,2026-01-01 18:06:00.703770,2026-01-01 18:06:03.230522,0 days 00:00:02.526752,0.6365281732481344,88,4.040351395241785,0.024581527006405306,4,2.5058306626345184,2442,0.5004493447576605,0.0382848627858083,2.295235090969168,0.6330172710319479,0.8769864009785132,0.8695151255405419,PRUNED
96,0.8660005200758926,2026-01-01 18:06:03.232865,2026-01-01 18:06:05.158073,0 days 00:00:01.925208,0.6230478408232663,85,4.431978452944718,0.051621956668089296,4,9.87735329968051,2307,0.06760884630257728,0.025559412194200444,1.5870583891973615,0.6071363987469669,0.8694296501044967,,COMPLETE
97,0.866369870269958,2026-01-01 18:06:05.160068,2026-01-01 18:06:07.805683,0 days 00:00:02.645615,0.6500044750861937,91,4.641680491328785,0.032872432202524615,4,2.1868777034726303,2223,0.08018909138009424,0.18006580027480582,1.809398432373418,0.6210167083404426,0.8694717858828289,,COMPLETE
98,0.8665961995935703,2026-01-01 18:06:07.809181,2026-01-01 18:06:09.763805,0 days 00:00:01.954624,0.6104600589951813,94,3.6600295143296453,0.05934011227753997,4,3.3104531055776367,2074,0.03946891034001159,0.010606412830747099,3.4302919526886355,0.6331298220036246,0.8696174552879198,,COMPLETE
99,0.8662725968159798,2026-01-01 18:06:09.765799,2026-01-01 18:06:12.661751,0 days 00:00:02.895952,0.6627446003158646,96,4.332909465965082,0.02957284900098242,4,7.033111417576393,1947,0.10714835851203787,0.07997926483742256,2.922437699574406,0.6405646561450475,0.8694501160539723,,COMPLETE
100,0.8676048097389026,2026-01-01 18:06:12.664744,2026-01-01 18:06:14.590515,0 days 00:00:01.925771,0.6363458586286422,93,0.3519612267196517,0.07974267807019374,5,5.49391537818331,1991,0.16238129331061793,0.05500397714446301,3.8862690461580187,0.6071133826070404,0.8770140902042742,0.8701898999335458,COMPLETE
101,0.8680939459313692,2026-01-01 18:06:14.593507,2026-01-01 18:06:16.450211,0 days 00:00:01.856704,0.6402445498612391,89,0.3183814645897547,0.07861569400660642,6,4.725662196777794,2105,0.37313945511235,0.04048294684421668,4.215459114562595,0.6072718304837315,0.8766770039776174,0.8680939459313692,PRUNED
102,0.8688996422070481,2026-01-01 18:06:16.452207,2026-01-01 18:06:18.169346,0 days 00:00:01.717139,0.6766467547859778,92,0.45909877417374456,0.06463742677446296,4,5.820369865312702,2009,1.242586252092401,0.05883196455129931,6.379747526863606,0.6201574726038984,0.8688996422070481,,PRUNED
103,0.8661054983579083,2026-01-01 18:06:18.172488,2026-01-01 18:06:20.369034,0 days 00:00:02.196546,0.6232456229814237,93,4.504223982641714,0.05228633147163409,5,2.3734217032174327,2212,0.166018144022511,0.047573209362663384,5.186675653235246,0.6299263091887407,0.8696343095992525,,COMPLETE
104,0.8742391482312604,2026-01-01 18:06:20.372026,2026-01-01 18:06:20.946490,0 days 00:00:00.574464,0.634413245751832,97,4.15008911033543,0.15420440577230754,4,2.845603130421782,1474,0.23690275532209046,0.05407921665510039,2.3432801913043297,0.6074747306274615,0.8742391482312604,,PRUNED
105,0.8736516550933728,2026-01-01 18:06:20.948486,2026-01-01 18:06:21.629763,0 days 00:00:00.681277,0.6491627125830576,94,1.206021358558032,0.08653089971612414,4,1.9688835947832508,2287,0.06278261461182495,0.08239771472153788,3.567773727163971,0.6470023269623612,0.8736516550933728,,PRUNED
106,0.8751902129421849,2026-01-01 18:06:21.632764,2026-01-01 18:06:22.832370,0 days 00:00:01.199606,0.7775084748459076,89,2.6085218488161184,0.03499968378589276,6,8.74455087777333,2404,0.595866358834456,0.03336840323448056,2.6808532916740817,0.6203702461077535,0.8751902129421849,,PRUNED
107,0.8670165942733865,2026-01-01 18:06:22.834366,2026-01-01 18:06:24.983692,0 days 00:00:02.149326,0.6289326295888563,96,3.986766288215609,0.04300947067138008,4,4.137704286743881,1782,0.343937687243315,0.1159857663011432,1.130245637302862,0.651897450971809,0.8764723444828617,0.8704156273174678,COMPLETE
108,0.8740970904643122,2026-01-01 18:06:24.986145,2026-01-01 18:06:26.106722,0 days 00:00:01.120577,0.7898391114650487,93,2.329361302841646,0.07110422020200353,5,1.4562691705826007,1968,0.04731468169561228,0.025000571637325244,3.9044982260906855,0.6313352880026707,0.8740970904643122,,PRUNED
109,0.8663034763221004,2026-01-01 18:06:26.109714,2026-01-01 18:06:27.205714,0 days 00:00:01.096000,0.6575394552643877,90,0.6663625177039013,0.11845754181865971,4,4.985719300179865,2048,0.13304294466876618,0.17396964124317527,7.958275053600222,0.6008988934345856,0.8663034763221004,,PRUNED
110,0.8695807369668018,2026-01-01 18:06:27.207993,2026-01-01 18:06:28.786834,0 days 00:00:01.578841,0.6883890460008861,99,4.3182792991686245,0.05528768072469199,4,2.5949939187988407,2122,0.03313938721858887,0.01859174757006244,4.298625133509503,0.7407738393334077,0.8771037792181526,0.8695807369668018,PRUNED
111,0.8674401190395932,2026-01-01 18:06:28.790201,2026-01-01 18:06:30.899569,0 days 00:00:02.109368,0.6060087273150159,70,4.9351909482257454,0.037402197077164134,4,3.5326222181213995,2182,0.10470764209468775,0.012014186016767143,2.9425058229947227,0.6173499320390103,0.8778856988760582,0.8706326265758781,COMPLETE
112,0.8765120725024319,2026-01-01 18:06:30.901565,2026-01-01 18:06:32.191907,0 days 00:00:01.290342,0.6066970500858003,71,4.930653228147457,0.027031190702612038,4,3.3831774511464374,1267,0.16890649615237868,0.013411406245346192,3.2739193450391224,0.6138639194526971,0.8765120725024319,,PRUNED
113,0.8671598559197158,2026-01-01 18:06:32.193902,2026-01-01 18:06:34.633221,0 days 00:00:02.439319,0.6212501145409138,69,4.642170841434231,0.0375279712583398,4,2.2499410790124705,2527,0.09842474811545522,0.010091544468292479,2.4859894925650723,0.638048033036748,0.8776665928287313,0.8703635595342432,COMPLETE
114,0.8667758183972033,2026-01-01 18:06:34.635722,2026-01-01 18:06:37.606724,0 days 00:00:02.971002,0.6358702456560196,76,4.5823878987997,0.030305423478998807,4,3.095771313039166,2352,0.07624674129783195,0.0332524897344828,0.8413711272930428,0.7787012577123044,0.8697589111151777,,COMPLETE
115,0.8687747397212779,2026-01-01 18:06:37.609717,2026-01-01 18:06:39.017339,0 days 00:00:01.407622,0.6716023084302207,98,4.771394811602644,0.10151312293848085,4,5.682783924304709,1657,0.11700438865034221,0.0274108087816457,3.005215224886119,0.6226014977680316,0.8687747397212779,,PRUNED
116,0.8674220608488794,2026-01-01 18:06:39.019335,2026-01-01 18:06:40.975310,0 days 00:00:01.955975,0.6486925174886015,95,3.3060894774545746,0.048654018995622404,4,4.07331890551975,2185,0.02413822077871983,0.011697320197767494,2.5922600565945184,0.6095346423485848,0.8769719544259421,0.8709549652801186,COMPLETE
117,0.8693348446032494,2026-01-01 18:06:40.978302,2026-01-01 18:06:42.391756,0 days 00:00:01.413454,0.6124678976289698,67,4.156179303461448,0.05908359636029866,4,6.874979174931649,2179,0.022156875165739397,0.01421454768582953,2.6443534040137284,0.6075760902625967,0.8767462270420201,0.8693348446032494,PRUNED
118,0.8665528599358574,2026-01-01 18:06:42.393750,2026-01-01 18:06:46.765555,0 days 00:00:04.371805,0.6449198945415134,95,4.994806830180225,0.01802288225909372,5,4.231080000949667,2103,0.053885639426446606,0.022405900564080494,2.2458833474866307,0.8651827591996157,0.8697426587435352,,COMPLETE
119,0.8688189822885266,2026-01-01 18:06:46.768547,2026-01-01 18:06:48.878516,0 days 00:00:02.109969,0.6587686721319649,97,2.829121955137023,0.048761533784797965,4,3.738986811099615,2259,0.041968585542553095,0.01723768038771705,2.7771478631003172,0.9770580144548623,0.8688189822885266,,PRUNED
120,0.8749963883618574,2026-01-01 18:06:48.881509,2026-01-01 18:06:55.799165,0 days 00:00:06.917656,0.6804639617006721,95,4.4529436167989065,0.002662766998985546,4,8.632299531280893,1906,0.0300871740879684,0.049237640623126654,3.1085953513020326,0.6000823013271683,0.8749963883618574,,PRUNED
121,0.8673050437730543,2026-01-01 18:06:55.801159,2026-01-01 18:06:58.335372,0 days 00:00:02.534213,0.6502873110350784,91,3.2392092986236194,0.044159513713009,4,3.0383520055392452,2062,0.20291957812869135,0.011034866612447,2.4175433748197728,0.6176972913731072,0.8774541081179994,0.8703921516695399,COMPLETE
122,0.8673637930868431,2026-01-01 18:06:58.338365,2026-01-01 18:07:00.646143,0 days 00:00:02.307778,0.6288485240343306,96,2.9566715285885183,0.0429408451818423,4,3.1491239563037445,1956,0.20157151659592612,0.012162871593305032,2.428141562358141,0.6168395219184845,0.8777412333503481,0.8706365391838662,COMPLETE
123,0.8670686018626423,2026-01-01 18:07:00.649137,2026-01-01 18:07:03.211203,0 days 00:00:02.562066,0.6264025289199242,96,3.373898558932797,0.034562420955925696,4,4.649948058385876,1949,0.296023059100693,0.014092515341213358,2.1902977200777007,0.6274107940746396,0.8703307538211132,,COMPLETE
124,0.8763104227061282,2026-01-01 18:07:03.214196,2026-01-01 18:07:03.879790,0 days 00:00:00.665594,0.6006441292190327,99,2.9226540073493186,0.08802282844735589,4,5.164672497764864,1978,0.14530060842543926,0.01163177995249436,2.0464091202428976,0.6119052350933545,0.8763104227061282,,PRUNED
125,0.8702145794608548,2026-01-01 18:07:03.881785,2026-01-01 18:07:05.408693,0 days 00:00:01.526908,0.6383303266036414,97,3.8046365169410206,0.06616377375409428,4,2.6899034988696284,2211,0.18711264114461829,0.019228000609785342,2.524708680465477,0.6367656716965597,0.8767347901879016,0.8702145794608548,PRUNED
126,0.8693231067792856,2026-01-01 18:07:05.410689,2026-01-01 18:07:06.775257,0 days 00:00:01.364568,0.6648701846641436,94,3.0599518407334405,0.07720195636595346,4,3.644240986249996,2021,0.08895751654091429,0.07027222951378864,3.2856629046090715,0.6281630111650655,0.8770875268465101,0.8693231067792856,PRUNED
127,0.8674702160241161,2026-01-01 18:07:06.777585,2026-01-01 18:07:09.375098,0 days 00:00:02.597513,0.617624012675596,98,2.9984788811957466,0.04011920560545422,4,4.289087517353345,2377,0.003735553948835814,0.012617530777164803,2.8822498886304864,0.6177398811465349,0.8773535841896929,0.870465889281621,COMPLETE
128,0.8763977039612447,2026-01-01 18:07:09.377557,2026-01-01 18:07:10.579812,0 days 00:00:01.202255,0.6183823534246837,98,2.8137496148376453,0.04009180783438834,5,6.235662115895372,730,0.07235133724580153,0.012911819110244761,2.8632341973298763,0.6212863010527873,0.8763977039612447,,PRUNED
129,0.8587708030357023,2026-01-01 18:07:10.582805,2026-01-01 18:07:21.589084,0 days 00:00:11.006279,0.6292332531597485,99,2.665500912345232,0.0011339167576069906,4,5.428906609919203,2307,0.0034705034508516323,0.015206305432961828,2.6193628012639,0.6563797449397233,0.8587708030357023,,PRUNED
130,0.8759125405707351,2026-01-01 18:07:21.591079,2026-01-01 18:07:22.550611,0 days 00:00:00.959532,0.608150744941576,95,2.0658935967238894,0.062340548941330245,4,4.100575804349641,2365,0.2774445363654014,0.012329655584765585,3.4812320035301565,0.6459908341328148,0.8759125405707351,,PRUNED
131,0.8700481431364429,2026-01-01 18:07:22.553604,2026-01-01 18:07:24.519141,0 days 00:00:01.965537,0.6537911714501301,97,2.9891550581285182,0.05076224127542642,4,3.1795157052964034,2443,0.0023867205801997556,0.028939408488486456,2.3561684311364752,0.6138778715525739,0.877104381157843,0.8700481431364429,PRUNED
132,0.8687428369176836,2026-01-01 18:07:24.522133,2026-01-01 18:07:27.999277,0 days 00:00:03.477144,0.6428746837514441,100,3.157508806936171,0.022827621797802764,4,4.480687399741705,2151,0.004637302525868467,0.010119172701198671,3.7990118298044018,0.6073089302267997,0.8687428369176836,,PRUNED
133,0.8762725005056292,2026-01-01 18:07:28.002270,2026-01-01 18:07:29.188137,0 days 00:00:01.185867,0.6327761872030415,96,2.451628586338003,0.0428606573171793,4,2.172824257938899,2603,0.664420364549238,0.017875234738306153,2.9722952082707916,0.628040069331912,0.8762725005056292,,PRUNED
134,0.8673411601544817,2026-01-01 18:07:29.191132,2026-01-01 18:07:32.450502,0 days 00:00:03.259370,0.6158838963858794,98,3.5047325225439434,0.026431626688115946,4,2.659992299748908,1878,0.005547462234530322,0.020533944415526965,2.8144146031190354,0.6181910373990706,0.870383122574183,,COMPLETE
135,0.8691750296154328,2026-01-01 18:07:32.452497,2026-01-01 18:07:34.754671,0 days 00:00:02.302174,0.6167510971918918,98,3.66620477426028,0.031706180167549905,4,2.5373320143598037,1880,0.14795721405686038,0.021956768293656902,2.787949263877604,0.638406016226696,0.8691750296154328,,PRUNED
136,0.8761111806685864,2026-01-01 18:07:34.757654,2026-01-01 18:07:35.874679,0 days 00:00:01.117025,0.6255223236190187,98,3.4962186118399887,0.03714312567008901,4,1.8460521577210327,1926,0.0075287222976623686,0.01569366709302162,3.195324234588266,0.899934132012139,0.8761111806685864,,PRUNED
137,0.866912097543123,2026-01-01 18:07:35.876673,2026-01-01 18:07:37.892541,0 days 00:00:02.015868,0.607764476864052,94,3.6150335772826945,0.05240669101647726,4,7.663149783540712,2254,0.0015982443282011702,0.025066247583269505,2.5931258659057104,0.6187078084530386,0.8773343221195983,0.8704418116940028,COMPLETE
138,0.8763844612880547,2026-01-01 18:07:37.895534,2026-01-01 18:07:39.268891,0 days 00:00:01.373357,0.6350594325252186,71,3.3208509151082906,0.025368924668769624,4,3.8255427410059615,2112,0.05930316346089266,0.011870125040944618,2.1706020174337843,0.6000289699321354,0.8763844612880547,,PRUNED
139,0.8679014456183605,2026-01-01 18:07:39.270887,2026-01-01 18:07:40.809425,0 days 00:00:01.538538,0.6168580076427242,65,4.061792706542031,0.07138677294053185,4,3.0266297766406054,1761,0.003017095525358849,0.04203765318970084,2.3709547140479614,0.6311508588112625,0.8785887644345137,0.871052780479818,COMPLETE
140,0.8762008696824648,2026-01-01 18:07:40.812418,2026-01-01 18:07:41.524201,0 days 00:00:00.711783,0.6452695292008663,60,4.2538959662459455,0.0744065902872777,4,3.140937821305517,1772,0.0027284373609032485,0.04405072210631466,1.9954533892152337,0.6338865964285563,0.8762008696824648,,PRUNED
141,0.8766661690631892,2026-01-01 18:07:41.526196,2026-01-01 18:07:42.685308,0 days 00:00:01.159112,0.6144853178643357,69,0.00018506897926606758,0.046740241426797675,4,2.738038198311932,1806,0.0037568784909174204,0.03678969782799399,2.3770770820222076,0.6241052614364343,0.8766661690631892,,PRUNED
142,0.8676782463811386,2026-01-01 18:07:42.688301,2026-01-01 18:07:45.079414,0 days 00:00:02.391113,0.6001351826862296,66,4.008042404676498,0.061171563462317904,4,2.2932254339449836,1720,0.005613330849027314,0.019847579186351667,2.7696887829342147,0.607133220440815,0.8704625786133235,,COMPLETE
143,0.8689369624678565,2026-01-01 18:07:45.082406,2026-01-01 18:07:46.799297,0 days 00:00:01.716891,0.6006248402705407,65,4.010987271506903,0.09641138150398743,4,2.074528971265502,1703,0.003250884332664124,0.015443653292589338,3.015280329799532,0.6069098902810205,0.8689369624678565,,PRUNED
144,0.8665709181265712,2026-01-01 18:07:46.802289,2026-01-01 18:07:48.873559,0 days 00:00:02.071270,0.6238755354566241,65,4.0965438683793565,0.05984575019478615,4,1.6965899089660863,1735,0.1135899665245866,0.012625174657935691,2.268823606230223,0.6425939044553836,0.8697504839595112,,COMPLETE
145,0.8757295509048357,2026-01-01 18:07:48.875554,2026-01-01 18:07:49.700436,0 days 00:00:00.824882,0.638647486514819,62,3.8914758891541665,0.07265317243866394,4,0.22056659302155676,2400,0.03520480815078305,0.059167951110120486,2.5002352389500984,0.6126553938573859,0.8757295509048357,,PRUNED
146,0.8763946942627924,2026-01-01 18:07:49.702431,2026-01-01 18:07:50.647504,0 days 00:00:00.945073,0.6093637926057838,68,4.31643035543089,0.0846549293628472,4,2.355894049282657,2006,2.8695064202716463,0.10003494390356445,2.7440128984659946,0.6298232599161613,0.8763946942627924,,PRUNED
147,0.8666118500255223,2026-01-01 18:07:50.650496,2026-01-01 18:07:52.435122,0 days 00:00:01.784626,0.6600905362497115,64,4.537469964016239,0.055932111221789496,4,5.08479102432982,1588,0.001953882875378292,0.010044734474382044,1.870095855467142,0.6069384566496276,0.8699966772929086,,COMPLETE
148,0.869324912598357,2026-01-01 18:07:52.438129,2026-01-01 18:07:53.543136,0 days 00:00:01.105007,0.6270567661017579,73,4.178075937451066,0.10999377801803413,4,4.104009223334476,2185,0.0044590724478419915,0.01886730979608332,2.425002092990674,0.6233898863510173,0.8767648871724244,0.869324912598357,PRUNED
149,0.8705637044813206,2026-01-01 18:07:53.545636,2026-01-01 18:07:54.317244,0 days 00:00:00.771608,0.6514773030843272,62,4.872269312860438,0.06788759615086808,8,3.3442584766728523,2052,0.022738337402270062,0.04231248707470669,2.1266284775670825,0.6345066789704462,0.8705637044813206,,PRUNED
