number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_learning_rate,params_max_depth,params_min_child_samples,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
15,0.8647652194431337,2026-02-24 22:02:25.149863,2026-02-24 22:02:26.601714,0 days 00:00:01.451851,0.6336289513617205,51,0.10391362905647743,8,10,0.020182717073881112,1546,96,0.04265503970137129,3.448858478310333,1.8563997773656018,0.990066070827151,0.8647652194431337,,PRUNED
16,0.8752299409617552,2026-02-24 22:02:26.603818,2026-02-24 22:02:27.148697,0 days 00:00:00.544879,0.7357380262226813,98,0.25513559647924366,4,56,0.08252167039909819,2996,124,0.010585930908253391,0.011927423967384436,0.8957555301928177,0.8003273632964516,0.8752299409617552,,PRUNED
17,0.8783708622665678,2026-02-24 22:02:27.150067,2026-02-24 22:02:28.292672,0 days 00:00:01.142605,0.6829627985286322,66,0.029899583575469676,5,41,0.005491207330318783,2266,69,0.0010952188494540622,0.10715244137210946,2.8307047606159013,0.8037154396762524,0.8783708622665678,,PRUNED
18,0.8659934773815142,2026-02-24 22:02:28.296348,2026-02-24 22:02:29.590938,0 days 00:00:01.294590,0.6440913546555604,57,0.08650853458349926,8,61,0.7559318728436893,2637,107,0.09165081007519775,0.6546461428397599,1.427609073360458,0.88110360096432,0.8659934773815142,,PRUNED
19,0.8759932004892566,2026-02-24 22:02:29.592421,2026-02-24 22:02:32.937682,0 days 00:00:03.345261,0.7891480424515268,71,0.009207474661238033,6,22,0.24260363797846948,2208,17,1.5254280818964507,0.05985759551559023,0.7789377999086264,0.7591228885750229,0.8759932004892566,,PRUNED
20,0.8475079094875326,2026-02-24 22:02:32.940173,2026-02-24 22:02:37.257351,0 days 00:00:04.317178,0.8624414396638153,61,0.0011302018353328217,4,65,0.04279149631098018,1690,60,0.013327022290828152,0.22207213355281458,1.358770965011919,0.8203669800033754,0.8475079094875326,,PRUNED
21,0.8679498415694736,2026-02-24 22:02:37.258630,2026-02-24 22:02:38.576285,0 days 00:00:01.317655,0.6714672110389589,60,0.12367062630336725,5,26,0.026811619723092303,2932,82,0.03844287824327904,0.12329496421297509,1.0816931227236384,0.8451769973540981,0.870312093690709,,COMPLETE
22,0.8759269871233063,2026-02-24 22:02:38.578280,2026-02-24 22:02:39.075140,0 days 00:00:00.496860,0.7370291787016044,62,0.14856751246780234,5,33,0.009608602515573154,2980,74,0.07026134429102071,0.13887677259085562,0.7678963410711102,0.8760175188851871,0.8759269871233063,,PRUNED
23,0.8757554343115255,2026-02-24 22:02:39.077136,2026-02-24 22:02:39.714482,0 days 00:00:00.637346,0.6653877927101016,56,0.06905298932012383,6,77,0.024612025502144898,2772,126,0.01392445253961277,0.03796823692678422,1.2154830420758875,0.8292710375034299,0.8757554343115255,,PRUNED
24,0.8671295181593166,2026-02-24 22:02:39.715479,2026-02-24 22:02:42.679917,0 days 00:00:02.964438,0.7049970554380013,70,0.025407408364332626,5,16,0.07096324716244361,2447,42,0.049976870159161656,0.37159220120002806,1.547897909830723,0.8997779268347323,0.8700060073581107,,COMPLETE
25,0.8679325057063882,2026-02-24 22:02:42.680924,2026-02-24 22:02:44.792669,0 days 00:00:02.111745,0.6124713872827136,50,0.03741560195364019,4,47,0.003003743379536057,2798,146,0.13394407166659275,1.1032397363982591,2.756501640074251,0.9410777938190527,0.8710705377006867,,COMPLETE
26,0.8755140564956516,2026-02-24 22:02:44.794115,2026-02-24 22:02:45.306533,0 days 00:00:00.512418,0.7536926343002087,62,0.1672992890242169,5,35,0.12621893484739638,2994,103,0.6148491956878855,0.147395034263673,1.8174583822220804,0.7704310692045849,0.8755140564956516,,PRUNED
27,0.8757674731053346,2026-02-24 22:02:45.308654,2026-02-24 22:02:45.925765,0 days 00:00:00.617111,0.6464319340578628,71,0.07422861236994165,6,55,0.020009643005226764,2305,82,0.02460448574172586,0.026618991328543853,0.7413381173375438,0.7009311898127122,0.8757674731053346,,PRUNED
28,0.8681364428735157,2026-02-24 22:02:45.927760,2026-02-24 22:02:47.238339,0 days 00:00:01.310579,0.6961358994492157,57,0.1266884834105371,4,26,0.48372103917082016,2662,113,0.008465032379664303,0.06392587389638624,1.0368408441397918,0.9858137335745474,0.8712107896485635,,COMPLETE
29,0.8705260832506668,2026-02-24 22:02:47.240547,2026-02-24 22:02:49.093359,0 days 00:00:01.852812,0.8142080258481897,54,0.054607789271256216,4,192,1.2939160981693567,2552,118,0.001582984111445009,0.04981754088502849,0.9132082398050936,0.9915101062202353,0.8775287486396163,0.8705260832506668,PRUNED
30,0.8639062515048491,2026-02-24 22:02:49.094730,2026-02-24 22:02:51.854887,0 days 00:00:02.760157,0.713943933136161,64,0.02124483577210609,7,10,0.32534823501111554,2429,147,0.00931588181949631,0.012036291032860458,1.6567484032893858,0.7115409136202548,0.8639062515048491,,PRUNED
31,0.8765397617281929,2026-02-24 22:02:51.856959,2026-02-24 22:02:52.244054,0 days 00:00:00.387095,0.6875459072025585,58,0.2620343564226855,4,27,0.010730599578182313,2782,111,0.019365393229528332,0.07686283905573446,1.1221130528331054,0.8813034850049689,0.8765397617281929,,PRUNED
32,0.8699689880671476,2026-02-24 22:02:52.246163,2026-02-24 22:02:53.298874,0 days 00:00:01.052711,0.6642362590653602,68,0.14494021614702146,5,46,9.865921649989248,2652,69,0.007565945180264468,0.3801589568516607,1.2930361719645858,0.9222185185717557,0.8773638171644307,0.8699689880671476,PRUNED
33,0.8672072887673238,2026-02-24 22:02:53.300113,2026-02-24 22:02:54.810771,0 days 00:00:01.510658,0.7821918059528534,74,0.10480872690594567,5,71,0.0464334808663487,2899,78,0.21340939694112074,0.18881888301479033,0.9430164638547005,0.9659985831484207,0.8706040344405813,,COMPLETE
34,0.8771368859011278,2026-02-24 22:02:54.812811,2026-02-24 22:02:55.822081,0 days 00:00:01.009270,0.7553378874000773,59,0.03686292005289101,4,26,0.5142342381161737,2845,38,0.05821152507595174,0.5906193703784879,0.7000259960635017,0.8309258550676151,0.8771368859011278,,PRUNED
35,0.8692054275698009,2026-02-24 22:02:55.824493,2026-02-24 22:02:56.709313,0 days 00:00:00.884820,0.7287898396289951,53,0.19577074368913475,6,116,0.20077873015253989,2664,61,0.002361166890070938,2.956844263162165,0.6497927574262576,0.8997724870307265,0.8772970018587898,0.8692054275698009,PRUNED
36,0.8672571293736937,2026-02-24 22:02:56.711309,2026-02-24 22:02:58.749264,0 days 00:00:02.037955,0.694349433913527,67,0.06235643947686952,5,40,0.11544706578851602,1972,97,0.03270431151225688,29.209401603189033,2.4939507299508428,0.8704046589210914,0.8709044023461201,,COMPLETE
37,0.8731652878234824,2026-02-24 22:02:58.751312,2026-02-24 22:02:59.508415,0 days 00:00:00.757103,0.6328963720715512,63,0.08871570836894356,7,25,1.976633610046102,2498,140,0.14336166401010444,0.02059555779833463,0.8496395286216261,0.7915576496746339,0.8731652878234824,,PRUNED
38,0.8765614315570495,2026-02-24 22:02:59.510420,2026-02-24 22:03:00.470807,0 days 00:00:00.960387,0.8912860459836214,74,0.04479734371071726,4,53,0.01611077792147507,2857,179,0.5412736967580914,0.08639864411926838,1.0575376113202608,0.7474218815915886,0.8765614315570495,,PRUNED
39,0.867644597952442,2026-02-24 22:03:00.473195,2026-02-24 22:03:01.636035,0 days 00:00:01.162840,0.6601881207076161,57,0.1419002296380953,8,73,0.005543882151051932,2372,51,0.006189363770897711,1.5048666031039517,0.536155277094053,0.8187139030887213,0.867644597952442,,PRUNED
40,0.8739640617927209,2026-02-24 22:03:01.638181,2026-02-24 22:03:02.237216,0 days 00:00:00.599035,0.7705519045448914,69,0.21160958609419603,6,136,0.07760270564481968,2696,211,0.07948070333501044,4.974145790557282,1.9906590111564197,0.9665795632536622,0.8739640617927209,,PRUNED
41,0.8762466170989396,2026-02-24 22:03:02.239241,2026-02-24 22:03:02.790733,0 days 00:00:00.551492,0.6803147053130607,60,0.11547913174788035,5,32,0.03294022646931773,2896,90,0.018294060006992727,0.11614891603815237,1.12716429692556,0.846518296779327,0.8762466170989396,,PRUNED
42,0.8678491972532287,2026-02-24 22:03:02.793230,2026-02-24 22:03:03.788240,0 days 00:00:00.995010,0.713543131387892,60,0.299193386089155,5,88,0.03386637445813566,2978,85,0.038181753725966855,0.32106613397437495,1.2437104035979287,0.8461487625662784,0.8711725664782193,,COMPLETE
43,0.8679736783812156,2026-02-24 22:03:03.790236,2026-02-24 22:03:05.181637,0 days 00:00:01.391401,0.6638324162320787,65,0.11821682779431907,4,19,0.17000362261731125,2097,116,0.023592908268810747,0.043195844322997494,1.5030961389402198,0.9143525443624745,0.8706299178472711,,COMPLETE
44,0.8705372191349403,2026-02-24 22:03:05.183706,2026-02-24 22:03:06.428548,0 days 00:00:01.244842,0.6223871622350883,65,0.07732209740820964,4,20,0.15059794464368087,1844,116,0.017037624172420298,0.03774102921010721,1.6202091516753128,0.931652248917325,0.8773602055262879,0.8705372191349403,PRUNED
45,0.870435792297098,2026-02-24 22:03:06.429553,2026-02-24 22:03:07.997988,0 days 00:00:01.568435,0.6488084396828391,55,0.0539965275663729,4,12,0.274456293039785,2021,162,0.004269887882515949,0.04738409871889166,1.4373235908459172,0.9060085617551792,0.870435792297098,,PRUNED
46,0.8682602016738737,2026-02-24 22:03:07.999988,2026-02-24 22:03:10.545677,0 days 00:00:02.545689,0.6029035569614013,52,0.030592662864295482,4,39,0.05882870116118351,1301,100,0.13728482684954763,0.19023118114567691,2.3638741169662145,0.8936021556006399,0.8778574077106066,0.871211692558099,COMPLETE
47,0.868008350107386,2026-02-24 22:03:10.548681,2026-02-24 22:03:14.469639,0 days 00:00:03.920958,0.6058793790169283,52,0.016771298886353207,4,63,0.4737421886243458,1374,129,0.15704170694114797,0.21025554084117482,2.3777920551991154,0.9676014373874186,0.8780500284115533,0.8714187598116169,COMPLETE
48,0.8699292600475773,2026-02-24 22:03:14.472632,2026-02-24 22:03:18.714134,0 days 00:00:04.241502,0.6034757044956903,52,0.012929304750882843,4,101,1.1687011326764478,1203,156,0.24656497015879086,0.6967129743168488,3.739415597286038,0.9661954473062768,0.8699292600475773,,PRUNED
49,0.8739435958432452,2026-02-24 22:03:18.716129,2026-02-24 22:03:20.251715,0 days 00:00:01.535586,0.6235760890787658,50,0.01669515180636692,10,81,0.05494011329056763,1262,128,0.44788344826047866,0.2055394398212392,3.258159877870562,0.9994809075379212,0.8739435958432452,,PRUNED
50,0.8675140372335814,2026-02-24 22:03:20.253067,2026-02-24 22:03:26.894376,0 days 00:00:06.641309,0.602444103959805,53,0.009092349802076318,4,63,0.4861554628447888,867,97,0.1389031829496877,0.4150168073424897,2.302481728105547,0.9514346689902733,0.8709940913599985,,COMPLETE
51,0.8686495362656625,2026-02-24 22:03:26.897691,2026-02-24 22:03:30.006962,0 days 00:00:03.109271,0.6498410274141475,56,0.026427767458582736,4,40,0.0947499885803494,1501,128,1.0373515962498865,0.07049896629539062,1.8126038054473117,0.9785826025671905,0.8777412333503481,0.8717739042289875,COMPLETE
52,0.8710759551579008,2026-02-24 22:03:30.008460,2026-02-24 22:03:32.421054,0 days 00:00:02.412594,0.6274086915057653,56,0.02857116250905241,4,38,0.10328936988629284,1468,132,1.6216834217501819,0.07703486074360376,5.6710559206887465,0.9828836342883912,0.8785213471891824,0.8710759551579008,PRUNED
53,0.8707114806753281,2026-02-24 22:03:32.423049,2026-02-24 22:03:35.650488,0 days 00:00:03.227439,0.6971783344491399,52,0.02047846772208203,4,54,0.06593168654725716,1268,137,5.4014383653707965,0.18173862309782196,2.1184409479070063,0.9751406888407746,0.877975989829627,0.8707114806753281,PRUNED
54,0.8683569935760996,2026-02-24 22:03:35.653732,2026-02-24 22:03:38.129442,0 days 00:00:02.475710,0.6396185525386566,55,0.03399744486575517,4,43,0.7844129035230839,1624,103,0.9938666908621221,0.02369376484822928,3.0844412080373274,0.9405498493027528,0.8711966440658377,,COMPLETE
55,0.8677702227658406,2026-02-24 22:03:38.131437,2026-02-24 22:03:40.610577,0 days 00:00:02.479140,0.7430003249578028,58,0.03404038735035351,5,42,0.8922292426165979,1654,101,0.9747887247446434,0.021172570440489466,3.232159976119797,0.9426469710917463,0.8708679849948473,,COMPLETE
56,0.8733555007656673,2026-02-24 22:03:40.612577,2026-02-24 22:03:41.834229,0 days 00:00:01.221652,0.6487776372039066,55,0.025095850982945745,9,48,2.3128971874001825,1584,108,3.1669436535512077,0.025996022623603923,2.77002141327107,0.8917879139210457,0.8733555007656673,,PRUNED
57,0.8693447766081421,2026-02-24 22:03:41.836280,2026-02-24 22:03:43.724246,0 days 00:00:01.887966,0.7264666948321199,97,0.05012487060122115,5,179,4.36270691067106,1833,66,1.2201068580028724,0.010187719401077256,4.822558401903556,0.9233526749474618,0.8693447766081421,,PRUNED
58,0.867505610077915,2026-02-24 22:03:43.726241,2026-02-24 22:03:47.090878,0 days 00:00:03.364637,0.967413603155775,83,0.02863751613241447,4,30,0.21809826751390962,1517,53,2.594683542846395,0.06003820094318387,1.816750130664636,0.8655115361625098,0.8707620436093266,,COMPLETE
59,0.8675800098236557,2026-02-24 22:03:47.092873,2026-02-24 22:03:49.257420,0 days 00:00:02.164547,0.8443777677904591,58,0.04173943672991531,5,42,0.09536734124817335,1163,120,0.4070345860271797,0.015227875684294883,3.0285171523602554,0.9323041830837416,0.8709582759484162,,COMPLETE
60,0.8768864789898971,2026-02-24 22:03:49.259424,2026-02-24 22:03:52.801627,0 days 00:00:03.542203,0.6847935339025264,77,0.009040148659517265,4,58,0.04779590856334647,1091,92,7.5402539701023255,0.09226663972810732,0.828887534989035,0.882886294849325,0.8768864789898971,,PRUNED
61,0.8683191917635389,2026-02-24 22:03:52.802686,2026-02-24 22:03:57.148020,0 days 00:00:04.345334,0.617703310994443,54,0.015529266592626507,4,49,0.4206721467591523,1377,106,0.1882378410435022,0.27194118521525495,2.37343746951503,0.9512338633579893,0.8782956198052605,0.8716824093960378,COMPLETE
62,0.867526557579143,2026-02-24 22:03:57.150015,2026-02-24 22:04:09.177681,0 days 00:00:12.027666,0.642038840649886,54,0.004460494330586662,4,50,0.36886830823974825,1394,105,0.7950905617355651,0.29020273578950906,2.526605218877706,0.9543298099086054,0.8707388689312441,,COMPLETE
63,0.8681622058922672,2026-02-24 22:04:09.179676,2026-02-24 22:04:12.544900,0 days 00:00:03.365224,0.617556040385996,55,0.02157577939140892,4,36,0.8661780314387251,1749,75,0.32511316420875774,0.14473206690679122,4.1889934129789825,0.9809971735097127,0.8712125954676349,,COMPLETE
64,0.868613419884235,2026-02-24 22:04:12.546896,2026-02-24 22:04:17.860237,0 days 00:00:05.313341,0.6177792308620432,50,0.012721981805477196,4,36,0.7169059979400263,1710,73,0.37433742925414915,0.8782347310568929,4.2840744773067385,0.9991598780789355,0.8717302636014292,,COMPLETE
65,0.8702928316206142,2026-02-24 22:04:17.861252,2026-02-24 22:04:22.163688,0 days 00:00:04.302436,0.6196032376158098,50,0.01231033134743974,4,68,1.2773451015730997,1754,74,0.3462164997355971,0.47809412843894283,4.603665675710829,0.9977417982405872,0.8702928316206142,,PRUNED
66,0.8684672689273917,2026-02-24 22:04:22.165694,2026-02-24 22:04:25.595553,0 days 00:00:03.429859,0.6393498813323617,55,0.02320555473443731,4,34,0.7162553441868083,1673,32,0.19875962730461846,1.584827609897693,5.267046448824161,0.9814397261000822,0.8785225510685634,0.8713025854513585,COMPLETE
67,0.8702558123296511,2026-02-24 22:04:25.597548,2026-02-24 22:04:33.070390,0 days 00:00:07.472842,0.639600041161245,52,0.006842647883326793,4,46,0.6624674270187885,1631,23,0.10894437857366805,0.8160975510518127,5.701663163350933,0.9551554636467422,0.8702558123296511,,PRUNED
68,0.8705968111642959,2026-02-24 22:04:33.073789,2026-02-24 22:04:37.233600,0 days 00:00:04.159811,0.6320470163881426,54,0.014385179474201981,4,58,1.4922657286525318,1340,39,0.22511107552151227,1.7226708774720465,6.8815191249602545,0.9401615861631283,0.877909174523986,0.8705968111642959,PRUNED
69,0.8770363619728213,2026-02-24 22:04:37.236592,2026-02-24 22:04:38.179141,0 days 00:00:00.942549,0.6532091797397822,50,0.03381602696857966,4,16,0.2948013782398076,868,34,0.19425000640886342,1.9348752487427925,3.6323510320518273,0.9591141738450815,0.8770363619728213,,PRUNED
70,0.8702392589881636,2026-02-24 22:04:38.181135,2026-02-24 22:04:41.518382,0 days 00:00:03.337247,0.6137893413039764,56,0.018252996760727724,5,33,3.2903527285698058,1533,48,0.7399894890256424,0.2677328623117156,5.869379473663352,0.9734148480382697,0.877692476235421,0.8702392589881636,PRUNED
71,0.8711135763885544,2026-02-24 22:04:41.520376,2026-02-24 22:04:44.596228,0 days 00:00:03.075852,0.6151638845258086,53,0.023892312303733794,4,38,0.8778632621954234,1743,28,0.2933378000531195,6.419030262487205,3.993419893504514,0.9757335200744823,0.8780409993161964,0.8711135763885544,PRUNED
72,0.8775787096339244,2026-02-24 22:04:44.597234,2026-02-24 22:04:47.279079,0 days 00:00:02.681845,0.6355911017734017,55,0.010512511420794759,4,36,0.6879231678126496,1753,58,1.7352250051081017,1.147984255697349,5.216047233667845,0.9879490068078721,0.8775787096339244,,PRUNED
73,0.8708219366085274,2026-02-24 22:04:47.281381,2026-02-24 22:04:54.640607,0 days 00:00:07.359226,0.6015978371616498,51,0.007121895720734601,4,44,0.6233871273463959,1449,84,0.10102949479699663,0.1544782805256204,4.245804320326944,0.9782323634341518,0.8778243010276315,0.8708219366085274,PRUNED
74,0.8695626787760881,2026-02-24 22:04:54.642618,2026-02-24 22:04:57.854234,0 days 00:00:03.211616,0.6730914976345653,62,0.019927019418178496,4,51,1.1020069959110546,1944,78,0.05923100486917173,0.4769620867103551,9.863810818082241,0.931391877075871,0.8695626787760881,,PRUNED
75,0.8680540975238609,2026-02-24 22:04:57.856230,2026-02-24 22:05:02.886453,0 days 00:00:05.030223,0.6528013991530687,57,0.014629345754288684,4,30,1.5964660417450707,1835,68,0.29836556095609396,0.7773941622395443,3.4962475487192104,0.9456543450959433,0.8783720661459486,0.87139648804307,COMPLETE
76,0.8770995656403193,2026-02-24 22:05:02.888881,2026-02-24 22:05:03.911974,0 days 00:00:01.023093,0.6240435554795571,59,0.03151752993875614,5,23,0.3820106033659706,1617,99,0.18121209799458493,0.9720382049728723,6.636425621300463,0.9899065974151602,0.8770995656403193,,PRUNED
77,0.8683006520210729,2026-02-24 22:05:03.915964,2026-02-24 22:05:07.258786,0 days 00:00:03.342822,0.612313771695374,55,0.02335298201915691,4,36,2.6639678187509164,1304,92,0.36514312155771406,2.432905334749048,4.089424632784719,0.959174016092725,0.8714022064701294,,COMPLETE
78,0.869746270381678,2026-02-24 22:05:07.260781,2026-02-24 22:05:09.979837,0 days 00:00:02.719056,0.6589945998170754,90,0.026275862791144973,5,136,2.6676571544512186,1311,91,0.46594190100233496,3.880584669146041,3.00694101644661,0.6229084527726645,0.8782396394140479,0.869746270381678,PRUNED
79,0.8682394949485222,2026-02-24 22:05:09.981138,2026-02-24 22:05:12.477019,0 days 00:00:02.495881,0.6756051881577904,51,0.0411130353773362,4,29,4.258134437464624,1110,109,1.111146570841653,10.151460587721834,2.5521015182346325,0.9224484119924192,0.879464586684131,0.8715800796486599,COMPLETE
80,0.8678508826843621,2026-02-24 22:05:12.479013,2026-02-24 22:05:15.319252,0 days 00:00:02.840239,0.6748095323872667,51,0.040211840649202454,4,30,8.653521672923109,1131,122,2.1005852603112674,27.106233158042297,2.625705685343743,0.918098348688642,0.8787314241411524,0.8713104106673344,COMPLETE
81,0.877105585037224,2026-02-24 22:05:15.320250,2026-02-24 22:05:16.164535,0 days 00:00:00.844285,0.6392935600855731,53,0.061533994931363016,4,17,6.7519488582861005,1029,110,1.1190709612797551,8.01418631842632,2.061790215715423,0.9035903362806034,0.877105585037224,,PRUNED
82,0.8681768932207146,2026-02-24 22:05:16.165532,2026-02-24 22:05:18.257237,0 days 00:00:02.091705,0.6121530980803669,56,0.044840767014769585,4,43,4.711621020408825,1477,105,0.6630319608187414,2.1646337702463887,3.4008657639057356,0.9609918017292443,0.8712815175621924,,COMPLETE
83,0.8685941578141403,2026-02-24 22:05:18.258234,2026-02-24 22:05:22.463002,0 days 00:00:04.204768,0.6124480686294569,54,0.017779976808288203,4,42,3.8324035814036743,1455,104,0.6687433541355396,2.0259322800895143,3.400208830617798,0.9593711600965913,0.8787771715576274,0.871895195076615,COMPLETE
84,0.8675429303387234,2026-02-24 22:05:22.465095,2026-02-24 22:05:27.071041,0 days 00:00:04.605946,0.6318263871890536,51,0.015847277894181493,4,26,3.7274957416004746,1234,113,0.9170004763530892,13.662544307785124,1.9312765486502739,0.935759293925657,0.8708863441554063,,COMPLETE
85,0.8682334755516177,2026-02-24 22:05:27.073609,2026-02-24 22:05:33.514757,0 days 00:00:06.441148,0.6017215905805324,54,0.010944382973340865,4,38,5.516609232795687,1412,94,0.5322409848963141,2.7939206274053463,2.2925769058467154,0.9476495863960163,0.8781120281996707,0.8714810605695795,COMPLETE
86,0.8777881846462039,2026-02-24 22:05:33.517264,2026-02-24 22:05:35.860294,0 days 00:00:02.343030,0.6273792866031199,53,0.018858484848341222,4,22,2.9093523063010567,915,148,0.3901832265193686,86.6136264193316,3.0871886680685816,0.9244547614815507,0.8777881846462039,,PRUNED
87,0.8668774258169525,2026-02-24 22:05:35.862289,2026-02-24 22:05:38.747116,0 days 00:00:02.884827,0.6137021325626032,58,0.024868684836824848,7,13,6.246681995962527,1548,124,1.3335430207276484,1.2825243934375812,3.969016573377542,0.9605547421537552,0.8668774258169525,,PRUNED
88,0.8677815392320213,2026-02-24 22:05:38.748230,2026-02-24 22:05:42.388482,0 days 00:00:03.640252,0.6569518092339044,50,0.023394104153127808,4,50,2.0204791492991014,1696,86,0.9144160354908644,4.431309376715894,5.032639371996519,0.9970139575760281,0.8710256931937475,,COMPLETE
89,0.8675046469744103,2026-02-24 22:05:42.389575,2026-02-24 22:05:44.277825,0 days 00:00:01.888250,0.6433038060825029,52,0.0022952151220592613,5,57,2.396251838946303,664,102,0.24766558919263532,10.635510139407351,1.7055968919866569,0.9697257754531575,0.8675046469744103,,PRUNED
90,0.8707352572931013,2026-02-24 22:05:44.280817,2026-02-24 22:05:46.610581,0 days 00:00:02.329764,0.927258778441336,61,0.036411192868775706,4,115,1.6813427647882788,1320,142,0.562460291775534,2.615815785786662,2.1798825422320385,0.9085391745838901,0.8780295624620778,0.8707352572931013,PRUNED
91,0.8712794107732758,2026-02-24 22:05:46.612050,2026-02-24 22:05:51.999381,0 days 00:00:05.387331,0.6067020983277903,54,0.010617755273681213,4,40,3.7014313087117325,1400,95,0.5125539106254305,3.467450809630485,2.4142246115084482,0.945460024305537,0.877983815045603,0.8712794107732758,PRUNED
