number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
39,0.8684767795745009,2026-01-04 21:12:38.818868,2026-01-04 21:12:40.236471,0 days 00:00:01.417603,0.8903424700580895,87,2.0427860899637094,0.05249858820416651,7,1.0152825489424417,842,9.225533447625756,8.4738736711461,1.004578397700589,0.6799702497429889,0.8684767795745009,,PRUNED
40,0.8607870000288931,2026-01-04 21:12:40.238466,2026-01-04 21:12:43.420846,0 days 00:00:03.182380,0.8086368901621172,80,3.140765229093074,0.01895862210912535,6,0.3999596825461414,629,4.416031867181588,2.608080494093989,0.7853159398909703,0.7757162038160939,0.8607870000288931,,PRUNED
41,0.8603437316408394,2026-01-04 21:12:43.422841,2026-01-04 21:12:45.844741,0 days 00:00:02.421900,0.8383997888298952,99,1.5991773401035578,0.027614930574453644,6,0.44375899954134146,654,0.8590246483795746,0.25741071870073334,0.6138499749927466,0.6472142484576916,0.8626298383912319,,COMPLETE
42,0.862489586443355,2026-01-04 21:12:45.847734,2026-01-04 21:12:47.312436,0 days 00:00:01.464702,0.849817767572459,100,2.0653083794216767,0.04207651149092052,6,0.6270392348558975,731,0.7142650462584621,0.11581668806774326,0.6064503081592786,0.6303402294977322,0.871094615288305,0.862489586443355,PRUNED
43,0.862251820265624,2026-01-04 21:12:47.315428,2026-01-04 21:12:51.101593,0 days 00:00:03.786165,0.8292633499397851,96,2.416704167870755,0.011399798916460408,5,0.21360261118231,881,0.14039806225275148,1.3271199051838907,0.6545382166351014,0.6008889823552784,0.862251820265624,,PRUNED
44,0.8710374310177116,2026-01-04 21:12:51.103588,2026-01-04 21:12:51.847853,0 days 00:00:00.744265,0.7649162848790786,92,1.1904644098420771,0.11493110720582711,4,2.3193668661771056,657,1.66382696242376,0.4063118158337695,0.7944374862748261,0.7133458503497108,0.8710374310177116,,PRUNED
45,0.8706720536256032,2026-01-04 21:12:51.850845,2026-01-04 21:12:53.147537,0 days 00:00:01.296692,0.874510993630197,98,2.6908722403633876,0.028727112156069812,6,0.32959926716247057,574,0.3501132912532579,0.7694318399336912,0.5704933196167923,0.6490394726255098,0.8706720536256032,,PRUNED
46,0.8604968650980922,2026-01-04 21:12:53.149532,2026-01-04 21:12:54.613525,0 days 00:00:01.463993,0.7911633094326618,89,3.022666597529968,0.06961614778124674,7,0.6343952075445127,1192,1.1339334338260876,0.03925489122187229,0.7366815889042684,0.6265768642186348,0.8710916055898528,0.8630123710645183,COMPLETE
47,0.8591822288141308,2026-01-04 21:12:54.616517,2026-01-04 21:12:57.043077,0 days 00:00:02.426560,0.7298266058050508,89,2.9737502658093717,0.001651780905317727,8,1.920599610087859,1239,1.1059110698606975,0.021402604618765964,1.070981741701052,0.6188108350291301,0.8591822288141308,,PRUNED
48,0.8697823867631056,2026-01-04 21:12:57.046070,2026-01-04 21:12:57.797632,0 days 00:00:00.751562,0.6442663558083006,86,3.573954137234351,0.06565284742822111,7,1.1926762511248234,1507,0.10205358997934828,0.022088401118360128,1.5203447094833502,0.7006042078308883,0.8697823867631056,,PRUNED
49,0.8603449355202203,2026-01-04 21:12:57.799627,2026-01-04 21:12:58.988548,0 days 00:00:01.188921,0.7912907289179973,83,3.299309430105932,0.09305786344121399,7,0.8070168017844883,1385,0.18575000626390634,0.03655583166828106,0.7611560181602739,0.6627903339968545,0.8625464697441034,,COMPLETE
50,0.8707147913436257,2026-01-04 21:12:58.991541,2026-01-04 21:12:59.455839,0 days 00:00:00.464298,0.7015239240834339,93,3.689811546511309,0.1784583762548661,8,0.6228959820481678,1796,1.9671918867722602,0.01300402752097738,0.5330240401824203,0.9178501722723535,0.8707147913436257,,PRUNED
51,0.8706907137560074,2026-01-04 21:12:59.458831,2026-01-04 21:13:00.288294,0 days 00:00:00.829463,0.8159844125203494,100,2.07381259822689,0.04530879594192108,6,0.6664129042778703,809,0.624013204195832,0.19357534360446296,0.6627171088483362,0.6390344943739997,0.8706907137560074,,PRUNED
52,0.8603025589660123,2026-01-04 21:13:00.290289,2026-01-04 21:13:03.253816,0 days 00:00:02.963527,0.7954845604837937,96,2.3852467165140085,0.022177645459511515,7,0.2865560867913822,977,1.1912588273563924,0.08940764381916866,0.8561093168553131,0.6170841053096529,0.8715851961360288,0.8629308082364613,COMPLETE
53,0.8604578594061504,2026-01-04 21:13:03.256808,2026-01-04 21:13:06.367794,0 days 00:00:03.110986,0.7521824134969459,98,2.6762444856260026,0.03347764412268681,5,0.942242775992568,1221,0.3846220584214077,0.49671030660552673,0.5790468189682432,0.6814642045715275,0.8626518091899337,,COMPLETE
54,0.860466527337693,2026-01-04 21:13:06.370787,2026-01-04 21:13:08.954018,0 days 00:00:02.583231,0.7520263112557248,89,2.6707547934983906,0.035552801281021465,4,1.04355348457583,1182,0.3561454129036714,1.9139419558945534,0.7480548064805539,0.7296544765125788,0.8712493137887528,0.862807109630072,COMPLETE
55,0.8710651202434725,2026-01-04 21:13:08.957010,2026-01-04 21:13:09.934374,0 days 00:00:00.977364,0.7576019576703177,94,2.935128855289788,0.0366196990926919,4,1.1231801008181679,1225,0.3301291103572772,0.5460226827832844,0.9783673114296205,0.7286321452045863,0.8710651202434725,,PRUNED
56,0.86185273425085,2026-01-04 21:13:09.936369,2026-01-04 21:13:11.614952,0 days 00:00:01.678583,0.7462963296908547,91,2.6357644173633283,0.051092351616934914,4,3.1381891375089324,1128,0.18228583706782178,2.427437308311876,4.286095024658147,0.6723657084282331,0.86185273425085,,PRUNED
57,0.860276073619632,2026-01-04 21:13:11.616947,2026-01-04 21:13:12.615672,0 days 00:00:00.998725,0.7221926695804844,81,3.1006737868436423,0.15712245434629918,4,0.8964704836488504,1716,0.3727855337016108,0.07471444610022758,0.7613968088015326,0.7412507130800821,0.8627210322543365,,COMPLETE
58,0.860109456713313,2026-01-04 21:13:12.618664,2026-01-04 21:13:14.368140,0 days 00:00:01.749476,0.7741947975862987,98,3.315396614909098,0.07362063544226818,5,0.5766094229580649,1365,3.693815123762859,4.3076787555564335,2.410187188293235,0.6961050261378688,0.8715532933324344,0.8628125270872861,COMPLETE
59,0.8605498357908524,2026-01-04 21:13:14.371131,2026-01-04 21:13:16.212746,0 days 00:00:01.841615,0.680135433504677,72,4.185818423832659,0.03506110756991649,4,1.7612237507073565,1049,0.10440425157224592,6.398799287138881,0.5634388566390555,0.8945684771592814,0.8605498357908524,,PRUNED
60,0.8621801894424593,2026-01-04 21:13:16.214741,2026-01-04 21:13:17.987883,0 days 00:00:01.773142,0.7568621476761508,96,1.85970616945038,0.04590419083925104,5,0.36262783014430566,2057,2.1674578979007704,1.6135060021594345,1.2143397851154436,0.7682808649226651,0.8621801894424593,,PRUNED
61,0.862602149165471,2026-01-04 21:13:17.990875,2026-01-04 21:13:19.106623,0 days 00:00:01.115748,0.7821594734113717,89,2.829283055046842,0.11156905074518307,5,0.015029551793339438,1210,0.49273187995815626,1.1789944439922022,0.7113136053148363,0.6862657497960735,0.8710922075295433,0.862602149165471,PRUNED
62,0.8603952576783428,2026-01-04 21:13:19.108618,2026-01-04 21:13:23.366597,0 days 00:00:04.257979,0.7966517843946458,88,2.3203415853618843,0.02150723076673946,5,2.8905443650737648,891,1.1441230380174414,1.8595788482331426,0.7054645082144303,0.6598385945343719,0.8626012462559352,,COMPLETE
63,0.8624188585297262,2026-01-04 21:13:23.369591,2026-01-04 21:13:26.479201,0 days 00:00:03.109610,0.7429357628934425,85,2.379337509946677,0.018097500623810932,5,5.663113342233518,926,1.113325198683907,0.8219142892126308,0.8896334104256772,0.6535878392611271,0.8624188585297262,,PRUNED
64,0.8620748499966291,2026-01-04 21:13:26.481195,2026-01-04 21:13:30.788353,0 days 00:00:04.307158,0.7676718872732142,88,2.9773224833965624,0.015931179058562506,4,1.7200482124996332,1031,0.25412560081278995,3.1971677339964435,0.7245004556945794,0.6348271459650238,0.871123508393447,0.8620748499966291,PRUNED
65,0.8624263827758569,2026-01-04 21:13:30.791346,2026-01-04 21:13:35.469997,0 days 00:00:04.678651,0.7998796404272115,92,1.5718931332747048,0.012891341860953734,5,2.8980414083669785,1456,0.6630770951652812,0.9973402622111527,0.5184683846709647,0.6717198209882208,0.8624263827758569,,PRUNED
66,0.8708857422157159,2026-01-04 21:13:35.471992,2026-01-04 21:13:37.022397,0 days 00:00:01.550405,0.7048609131213126,94,2.2864529614209728,0.02162075016166661,6,1.3409978807318956,1299,0.06019091853568431,0.5143891967746691,1.0069758220037022,0.8027520193583582,0.8708857422157159,,PRUNED
67,0.8705925975864626,2026-01-04 21:13:37.024393,2026-01-04 21:13:37.961461,0 days 00:00:00.937068,0.8190829542345789,98,2.510139902463705,0.058599734771933365,5,4.402517471178035,804,1.5902748194096057,2.0708964536851453,0.598629461369913,0.7056787788021496,0.8705925975864626,,PRUNED
68,0.8612832391097072,2026-01-04 21:13:37.963456,2026-01-04 21:13:39.723398,0 days 00:00:01.759942,0.7328390615745355,66,1.8950451079066553,0.06967421334401747,4,0.9534454317146699,1631,1.0024164208818898,0.336059584823033,0.8345770753542048,0.6609220960453744,0.8635568255145382,,COMPLETE
69,0.86972279473375,2026-01-04 21:13:39.726896,2026-01-04 21:13:40.569624,0 days 00:00:00.842728,0.7199074070124548,78,4.632679637576283,0.09246929847211496,4,1.0109115747662965,1644,0.4201501868006421,0.16919605965823037,0.6480158122211425,0.7254675007146616,0.86972279473375,,PRUNED
70,0.8613612504935905,2026-01-04 21:13:40.571619,2026-01-04 21:13:42.179884,0 days 00:00:01.608265,0.6913009326588546,67,1.9458320466910057,0.07287809427612887,4,0.7524464798824831,2031,0.9395931436855128,0.35543309744709795,0.8746053767726955,0.6854192345116173,0.8719511754678275,0.8637798441698529,COMPLETE
71,0.8605524843254905,2026-01-04 21:13:42.182876,2026-01-04 21:13:43.762791,0 days 00:00:01.579915,0.6668319741753661,66,1.9411434408492696,0.07684282061464758,4,0.8437969977121095,2151,0.815289201274093,0.3893797799389318,0.8121437117885103,0.685927520152266,0.8634879034199805,,COMPLETE
72,0.8610472787510475,2026-01-04 21:13:43.764786,2026-01-04 21:13:44.630082,0 days 00:00:00.865296,0.6596403610315625,65,1.9177363789245963,0.22384448441595609,4,0.7763852188459693,2080,0.8502611984240398,0.345622459218346,0.8264770191350509,0.6885741954044694,0.8641003770550221,,COMPLETE
73,0.8613364505783437,2026-01-04 21:13:44.633074,2026-01-04 21:13:45.479744,0 days 00:00:00.846670,0.6495337681742517,65,1.3590206588114684,0.24045210164756242,4,0.7441603659577722,2126,0.923481323205474,0.3528431525054254,0.8675306202304544,0.691700567077076,0.8639959405187276,,COMPLETE
74,0.8610583544413519,2026-01-04 21:13:45.481739,2026-01-04 21:13:46.912043,0 days 00:00:01.430304,0.6461334177936937,66,1.2752009454651025,0.26795477980408255,4,0.2243132945343693,2114,2.491058935665104,0.35440918528878507,0.84690216927328,0.6098394262795181,0.8724315233408134,0.8638045236971618,COMPLETE
75,0.8618051810153038,2026-01-04 21:13:46.915035,2026-01-04 21:13:47.989815,0 days 00:00:01.074780,0.6433016352615447,66,1.2867655747563105,0.23272723934641631,4,0.20368435219130254,2185,4.9612837007756445,0.33427458133261156,0.8444508551522136,0.6031410529416719,0.8618051810153038,,PRUNED
76,0.8621844030202925,2026-01-04 21:13:47.992808,2026-01-04 21:13:48.764486,0 days 00:00:00.771678,0.6650891260657484,62,0.9432111822798463,0.25859721242574596,4,0.5514580855997314,2446,2.411958746953271,0.32052346937085324,1.1931583969339237,0.6141949350133673,0.8621844030202925,,PRUNED
77,0.8618599575271354,2026-01-04 21:13:48.767479,2026-01-04 21:13:49.741390,0 days 00:00:00.973911,0.6375252325897643,68,1.7117658054670915,0.21253104903870074,4,0.24611293642964271,1955,6.08371155072811,0.13182667421779248,0.9706707733543173,0.6360725247493425,0.8618599575271354,,PRUNED
78,0.8602231029268715,2026-01-04 21:13:49.743386,2026-01-04 21:13:50.948595,0 days 00:00:01.205209,0.6220071865702145,64,1.4457086327982078,0.16308215093066303,4,0.15959381032136516,2135,3.463898096062438,0.23665405014122892,1.3989292189254503,0.6251379236841796,0.862615391838661,,COMPLETE
79,0.8544341285357938,2026-01-04 21:13:50.951589,2026-01-04 21:13:51.768490,0 days 00:00:00.816901,0.6584719116216826,59,0.632180550786178,0.20606890401095532,10,0.7617327792066653,2386,0.8899153743094709,0.3702929118838738,1.0764901125570105,0.6590932049775831,0.8544341285357938,,PRUNED
80,0.8703277441226609,2026-01-04 21:13:51.770485,2026-01-04 21:13:52.238134,0 days 00:00:00.467649,0.6900044691235749,69,1.9399487422736637,0.14686199618947116,4,0.36378329354742794,1904,1.4517162704825017,0.5956348184361714,0.8253807161373253,0.6921862489920658,0.8703277441226609,,PRUNED
81,0.8702753753695909,2026-01-04 21:13:52.241127,2026-01-04 21:13:52.890179,0 days 00:00:00.649052,0.6234538747609121,65,1.6709197579457102,0.12504327030313064,4,0.5187420232026744,2044,0.9043250878058563,0.2755770627908605,0.9033579621999284,0.7157295915034402,0.8702753753695909,,PRUNED
82,0.8620742480569388,2026-01-04 21:13:52.893172,2026-01-04 21:13:53.693017,0 days 00:00:00.799845,0.6736990834031888,71,1.1828728079993547,0.2970544721732529,4,0.7706787899653734,2322,1.4000795544792874,0.15616280738564392,0.828541974209349,0.6686767350816776,0.8719620103822558,0.8620742480569388,PRUNED
83,0.8603548073311439,2026-01-04 21:13:53.696009,2026-01-04 21:13:54.729020,0 days 00:00:01.033011,0.6550459630234312,63,1.9573107648202326,0.17873122896941632,4,0.42105042327076125,2168,0.7720560515095667,0.2145389447904396,0.9157519300340441,0.6425619390146212,0.8716923414009303,0.862900410282093,COMPLETE
84,0.8624375186601304,2026-01-04 21:13:54.732012,2026-01-04 21:13:55.883576,0 days 00:00:01.151564,0.6860235416582251,67,1.354002331471054,0.11096097694447123,4,0.7170954326569805,2265,1.9280783815650746,0.7211676062931321,1.039676602735834,0.686337194645946,0.8624375186601304,,PRUNED
85,0.8703915497298496,2026-01-04 21:13:55.886569,2026-01-04 21:13:56.578462,0 days 00:00:00.691893,0.6635328391006592,60,1.525933869734085,0.07542214176446317,4,0.1049589834741373,1830,2.9753738725861987,0.09755658431067395,1.8990613429502416,0.9645105173601731,0.8703915497298496,,PRUNED
86,0.8688812830464892,2026-01-04 21:13:56.581455,2026-01-04 21:13:57.266473,0 days 00:00:00.685018,0.6002240175641211,57,2.1662389479618116,0.09951278303661665,4,0.2950694601072595,2093,1.0390889939145402,0.3965730486573641,0.6571077567134951,0.6105782996039454,0.8688812830464892,,PRUNED
87,0.8703445984339937,2026-01-04 21:13:57.268467,2026-01-04 21:13:57.832815,0 days 00:00:00.564348,0.6263675300028364,75,1.002058502064813,0.13701657341700707,4,1.4248632541891828,1985,0.5869537792961921,0.9060903181047012,1.1313391952290062,0.7046009107747575,0.8703445984339937,,PRUNED
88,0.8614262599801601,2026-01-04 21:13:57.834810,2026-01-04 21:13:58.834311,0 days 00:00:00.999501,0.6976303547869044,73,1.8894491033578342,0.20179024243274093,4,0.5585805120840522,2224,0.7070718477910376,0.6824061414786637,0.7846346359547708,0.6526299501092363,0.8717423023952384,0.8636991842513315,COMPLETE
89,0.8620775587252363,2026-01-04 21:13:58.837303,2026-01-04 21:13:59.618480,0 days 00:00:00.781177,0.6968659587891692,70,1.7439524996123368,0.20711991488773973,8,0.2517701597028731,2531,0.718283908457128,0.4433423977383845,0.7898918635991998,0.6526117444988082,0.8620775587252363,,PRUNED
