number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
115,0.8729546089318219,2025-12-31 19:37:54.237279,2025-12-31 19:38:07.933420,0 days 00:00:13.696141,None,4.8107150495205415,4,59,1034,0.02081940924425805,0.06752307136296452,0.6646142510472856,0.8807750093902591,0.8729546089318219,PRUNED
116,0.8732387244657183,2025-12-31 19:38:07.934642,2025-12-31 19:38:34.853471,0 days 00:00:26.918829,Balanced,4.680721147697616,4,79,504,0.03324512845662123,0.03204494426167425,0.5580776548324582,0.8802103899606091,0.8732387244657183,PRUNED
117,0.872146083539598,2025-12-31 19:38:34.855466,2025-12-31 19:39:16.900093,0 days 00:00:42.044627,None,3.9713300892718966,5,57,1423,0.016090745427277117,0.018330076447503674,1.0178192376743989,0.8741043137405977,,COMPLETE
118,0.8667925523205979,2025-12-31 19:39:16.901483,2025-12-31 19:40:05.073742,0 days 00:00:48.172259,None,3.7678722601862233,9,53,1486,0.06914240608232988,0.011841082918298681,1.0285628330150047,0.8667925523205979,,PRUNED
119,0.8713616357349924,2025-12-31 19:40:05.074746,2025-12-31 19:40:50.682361,0 days 00:00:45.607615,None,3.9792419203102556,4,50,1429,0.026609962371805372,0.01788141110971443,1.2793244643524477,0.8733639279213337,,COMPLETE
120,0.872173531989483,2025-12-31 19:40:50.684512,2025-12-31 19:41:29.606601,0 days 00:00:38.922089,None,0.25292901009921476,5,57,1699,0.211150957690307,0.023595548694116363,0.835801814701008,0.8737028199670618,,COMPLETE
121,0.8718219992102553,2025-12-31 19:41:29.607601,2025-12-31 19:42:10.833723,0 days 00:00:41.226122,None,0.7969448768526743,5,58,1542,0.18415024473063482,0.020115241839437647,0.8339869252741554,0.8737600042376555,,COMPLETE
122,0.8723382226887922,2025-12-31 19:42:10.835717,2025-12-31 19:42:56.845816,0 days 00:00:46.010099,None,0.13227665667090927,5,56,1714,0.08919553658016556,0.023745336277440424,1.1511040676868027,0.8808424266355905,0.8742614199998073,COMPLETE
123,0.8716284154058037,2025-12-31 19:42:56.846815,2025-12-31 19:43:39.223160,0 days 00:00:42.376345,None,0.24666500643653888,5,55,1700,0.08478336673047278,0.023712785646016518,0.9846929963792805,0.8735565486222805,,COMPLETE
124,0.8715894097138619,2025-12-31 19:43:39.224203,2025-12-31 19:44:33.710234,0 days 00:00:54.486031,None,0.04254309551957877,5,56,1837,0.04262558551479265,0.015908238851373824,1.161749105124265,0.8736034999181361,,COMPLETE
125,0.8801429727152777,2025-12-31 19:44:33.712360,2025-12-31 19:44:53.267233,0 days 00:00:19.554873,None,0.3679477841662325,5,56,1737,0.13335689841583281,0.026369046663293552,1.3681825024979768,0.8801429727152777,,PRUNED
126,0.8724947270083117,2025-12-31 19:44:53.269272,2025-12-31 19:47:25.531394,0 days 00:02:32.262122,None,4.996299113213978,5,57,1752,0.1021144565594071,0.005201446783964423,1.8673354119887797,0.8724947270083117,,PRUNED
127,0.8718186283479886,2025-12-31 19:47:25.532721,2025-12-31 19:47:55.020793,0 days 00:00:29.488072,None,0.1221779926574067,5,61,1609,1.3484519482669857,0.04059416170531754,0.8905192274398793,0.8738767805376044,,COMPLETE
128,0.871743024722867,2025-12-31 19:47:55.021793,2025-12-31 19:48:25.053325,0 days 00:00:30.031532,None,3.9056536112374443,5,53,1575,0.02016102882836563,0.0283666041602806,0.7283119385367178,0.8735884514258747,,COMPLETE
129,0.8725651539520951,2025-12-31 19:48:25.055320,2025-12-31 19:49:12.642209,0 days 00:00:47.586889,None,4.150837022721934,6,52,1779,0.061691975559815926,0.013156239539252854,1.0539693038848856,0.8725651539520951,,PRUNED
130,0.8800587011586135,2025-12-31 19:49:12.643209,2025-12-31 19:49:36.702304,0 days 00:00:24.059095,None,1.5799683998351854,5,59,2132,0.010524998796176107,0.010545151179363459,0.9322073695617377,0.8800587011586135,,PRUNED
131,0.8719351638720614,2025-12-31 19:49:36.703305,2025-12-31 19:50:14.662133,0 days 00:00:37.958828,None,0.3112162769644243,4,58,1487,0.21661671264025337,0.022133403117370335,0.6342661711580889,0.8735601602604233,,COMPLETE
132,0.8722308366480146,2025-12-31 19:50:14.664279,2025-12-31 19:51:00.188538,0 days 00:00:45.524259,None,0.47901258802311053,4,56,1409,0.12868894629401015,0.01749473436379618,0.8345291609871949,0.8802380791863701,0.873998372355077,COMPLETE
133,0.8796662364804346,2025-12-31 19:51:00.189582,2025-12-31 19:51:20.379854,0 days 00:00:20.190272,None,0.47877205498383146,4,54,1391,0.11876674709281701,0.018056585530535196,1.1740312353486897,0.8796662364804346,,PRUNED
134,0.8735336749140432,2025-12-31 19:51:20.380959,2025-12-31 19:51:46.298682,0 days 00:00:25.917723,None,0.13925463213366915,5,56,1298,0.09327134585864169,0.03125711404299432,0.8225688630716638,0.880183904614229,0.8735336749140432,PRUNED
135,0.8638641157265172,2025-12-31 19:51:46.299698,2025-12-31 19:52:03.654292,0 days 00:00:17.354594,None,0.600278839403624,4,57,1646,0.15161581443388128,0.008941302683225754,4.915355161348302,0.8638641157265172,,PRUNED
136,0.8726324508094885,2025-12-31 19:52:03.655292,2025-12-31 19:53:01.557825,0 days 00:00:57.902533,None,0.1799096512676551,5,89,1552,0.015093345554100107,0.01550271255645071,0.7383971022812201,0.8806823106779287,0.8746605060145815,COMPLETE
137,0.8720237693944968,2025-12-31 19:53:01.559828,2025-12-31 19:54:03.260818,0 days 00:01:01.700990,None,0.008880041060721766,4,90,1538,0.18388802289557413,0.01313503990267994,0.7285633568185379,0.8740916730070981,,COMPLETE
138,0.8538081112577168,2025-12-31 19:54:03.262879,2025-12-31 19:54:10.438313,0 days 00:00:07.175434,Balanced,0.19737907382260977,5,89,1698,0.015204631694926378,0.0012825123800709573,1.0326171666001465,0.8538081112577168,,PRUNED
139,0.8774799915246891,2025-12-31 19:54:10.441376,2025-12-31 19:54:59.604738,0 days 00:00:49.163362,None,0.3544564180431924,7,91,1618,0.09031621184537184,0.015033855401126799,4.713492682032818,0.8774799915246891,,PRUNED
140,0.8800900020225173,2025-12-31 19:54:59.605739,2025-12-31 19:55:20.072841,0 days 00:00:20.467102,None,0.5628447176022244,4,60,1415,0.02398366411400675,0.018881982304656007,0.9032815023560823,0.8800900020225173,,PRUNED
141,0.8800322158122333,2025-12-31 19:55:20.073841,2025-12-31 19:55:35.632574,0 days 00:00:15.558733,None,4.332748771372792,5,87,1347,0.014009050434200577,0.024622562474820704,0.518623077915796,0.8800322158122333,,PRUNED
142,0.8800972252988029,2025-12-31 19:55:35.633665,2025-12-31 19:55:45.616122,0 days 00:00:09.982457,None,0.22841090153710206,5,63,1464,0.0170286104065255,0.05362851272811144,0.674164357100161,0.8800972252988029,,PRUNED
143,0.8719462395623658,2025-12-31 19:55:45.617285,2025-12-31 19:57:51.584905,0 days 00:02:05.967620,None,4.022245509940109,5,85,1553,0.13012615288053248,0.0075537362040348,1.128536385048324,0.8741566824936676,,COMPLETE
144,0.8737509751422986,2025-12-31 19:57:51.585916,2025-12-31 19:58:21.576170,0 days 00:00:29.990254,None,3.668380806295405,5,88,1813,0.8156548747397728,0.035380816938162765,0.7799009111098085,0.8805835925686935,0.8737509751422986,PRUNED
145,0.8717892536910942,2025-12-31 19:58:21.577492,2025-12-31 19:58:50.553590,0 days 00:00:28.976098,None,0.10343075969870236,5,84,1879,0.021497026585293372,0.04750947581730839,0.9721656860473084,0.8812661921776732,0.8741711290462385,COMPLETE
146,0.8719520181833941,2025-12-31 19:58:50.555808,2025-12-31 19:59:30.016314,0 days 00:00:39.460506,None,0.43822227746409104,4,54,1499,1.7686344925910442,0.020228170221177757,0.502132239860318,0.8738617320453428,,COMPLETE
147,0.8799732257225683,2025-12-31 19:59:30.017315,2025-12-31 19:59:42.821659,0 days 00:00:12.804344,None,4.157635070859173,5,86,1652,0.32267495763505494,0.026845145267313665,0.2020169783331338,0.8799732257225683,,PRUNED
148,0.8568990715682214,2025-12-31 19:59:42.822660,2025-12-31 20:00:26.401335,0 days 00:00:43.578675,None,4.4968736388353605,10,83,1705,0.028164789111989417,0.04114345758417639,1.299469471860346,0.8568990715682214,,PRUNED
149,0.8800611089173753,2025-12-31 20:00:26.402406,2025-12-31 20:00:46.169653,0 days 00:00:19.767247,None,3.899970209047686,4,81,1259,0.010921643929406437,0.022508839837955,0.8465222356045049,0.8800611089173753,,PRUNED
